Tarih,Hisse_Kodu,Set,Close,Open,High,Low,Volatilite_10,MA_10,MA_50,Momentum_10,RSI_14,MACD,MACD_Signal,MACD_Histogram,EMA_20,ATR_14,BB_Upper,BB_Lower,BB_Width,ADX_14,CCI_20,Williams_R,OBV,Stoch_K,Stoch_D,VWAP
2015-03-26,AKBNK.IS,Train,4.76724910736084,4.695200397755989,4.76724910736084,4.66517948994495,0.0234035284018555,4.733626508712769,5.035031995773315,6.7204223024759,47.85290772331183,-0.0549489068897024,-0.1004835231070638,0.0455346162173614,4.777587015130386,0.1374867086134541,5.075095776857422,4.309901209531738,16.306762131845712,26.28769003613365,15.584269276389737,-31.250129147614157,66136096.0,68.74987085238585,71.72606232905967,4.607048430207707
2015-03-27,AKBNK.IS,Train,4.707208156585693,4.701203708507287,4.755240402254992,4.695199928220471,0.023987744612999,4.759443998336792,5.021102495193482,5.802943721310539,45.48777978449139,-0.0547716046031698,-0.091341139406285,0.0365695348031151,4.770884266697558,0.1328125993653766,5.049519387835502,4.313862760907175,15.713480775258356,25.363081788165815,15.550718275431231,-40.17870357763566,44202018.0,59.82129642236434,67.85700159112743,4.625057577475986
2015-03-30,AKBNK.IS,Train,4.818748474121094,4.812633627851046,4.867669964862658,4.782058036210215,0.0236950321755051,4.784407377243042,5.009403800964355,5.463504557651495,50.39299752698071,-0.0451107116168438,-0.0820950538483968,0.0369843422315529,4.7754427626426565,0.1347875428590614,5.032059870231648,4.320261182319622,15.221861694276429,23.67893190291119,64.07677707373077,-23.591757265064956,77182061.0,76.40824273493504,68.32647000322841,4.667365016278744
2015-03-31,AKBNK.IS,Train,4.818748474121094,4.818748474121094,4.818748474121094,4.818748474121094,0.0230897728879583,4.7997642993927006,4.995543632507324,3.2918182384993644,50.39299752698071,-0.0370275537316384,-0.0730815538250451,0.0360540000934067,4.779567116116793,0.1251598612262713,5.011369902999764,4.328689186660881,14.618338273568392,22.115078438031897,66.89196873148119,-27.23998324549744,99520173.0,72.76001675450256,69.66318530393397,4.70225441441349
2015-04-01,AKBNK.IS,Train,4.702560901641846,4.733136835227155,4.745367208661278,4.671984627983868,0.0242377615426356,4.809506511688232,4.97803882598877,2.115508948529646,45.45200051775587,-0.0395411531506146,-0.066373473690159,0.0268323205395443,4.772233190928702,0.1267030030056253,5.001256701349453,4.328731110692784,14.416430207735928,21.601142927961693,20.10028316318506,-47.18988611098292,82148788.0,52.81011388901708,67.32612445948489,4.719860397163962
2015-04-02,AKBNK.IS,Train,4.727021217346191,4.727021217346191,4.751481280078324,4.708674980042948,0.0177732412130738,4.798278760910034,4.958501472473144,-2.3201193842194283,46.63821122966817,-0.0391086357372083,-0.0609205060995689,0.0218118703623605,4.767927288682749,0.1211471012506862,5.00720863792898,4.334967417979223,14.391533962253195,21.07495976229686,27.959676668206715,-54.86866540170232,94321118.0,45.13133459829768,56.90048841393909,4.755854011921296
2015-04-03,AKBNK.IS,Train,4.873785018920898,4.720906374053649,4.873785018920898,4.708675660774168,0.0202979405079494,4.7963237285614015,4.94478138923645,-0.3995296074826244,53.21257506717951,-0.0266164326724576,-0.0540596914141466,0.027443258741689,4.778008977276858,0.1242872624575465,5.027871091064851,4.350776093307097,14.43907600844666,19.657354368271186,65.17813854886302,-26.548024481739837,108395285.0,73.45197551826017,57.13114133519164,4.77609196551323
2015-04-06,AKBNK.IS,Train,4.977743148803711,4.934936842944252,4.9838586754277205,4.928821996465559,0.0210923316342722,4.79876036643982,4.931459321975708,0.4919145042965025,57.23202169168962,-0.0082328166889391,-0.0448943164691051,0.036661499780166,4.797031279327035,0.1232720048896376,5.065692887256342,4.353817143490119,15.114920870460804,18.88411656171305,124.00666527719244,-1.541473275299447,115303070.0,98.45852672470056,72.34727894708612,4.792948694154992
2015-04-07,AKBNK.IS,Train,4.849324703216553,4.910475885959873,4.9288217848991005,4.830978804277326,0.0196627437389052,4.805166673660279,4.915568885803222,1.3387579853401268,51.36208519013105,-0.0039800839659109,-0.0367114699684663,0.0327313860025553,4.802011605411751,0.1249500291494053,5.047650468255094,4.425097859000156,13.144075779226888,17.579711809509398,75.527683437665,-42.216115246862046,92057074.0,57.783884753137954,76.56479566536622,4.8125044487886885
2015-04-08,AKBNK.IS,Train,4.904361724853516,4.886015823351476,4.904361724853516,4.8554402277085895,0.0198921193147003,4.814675092697144,4.903541069030762,1.9770992563197356,53.56042464283951,0.00378760389885,-0.028611655195003,0.032399259093853,4.811759235834776,0.1199562428985165,5.048883063756469,4.4693981099495845,12.176252061300596,16.36847882532029,79.52086654334546,-24.94576181804094,104945121.0,75.05423818195906,77.09888321993252,4.8160660616593605
2015-04-09,AKBNK.IS,Train,4.941051483154297,4.879900300338913,4.965512568411211,4.879900300338913,0.0195785543101901,4.832055330276489,4.89512900352478,3.645758211482983,55.01995880823203,0.0127570539832833,-0.0203379133593457,0.033094967342629,4.82407278319854,0.1175031018395009,5.049783251272153,4.515898587717105,11.162500960024818,15.580604581885984,99.14053202433676,-13.432691629537883,126499631.0,86.56730837046211,73.13514376851971,4.819747241358507
2015-04-10,AKBNK.IS,Train,4.843209266662598,4.8921307578806354,4.904361130685145,4.830978893858089,0.0203752591601461,4.84565544128418,4.8843998622894285,2.88920960265226,50.46501958109382,0.0118339442839054,-0.0139035418306955,0.025737486114601,4.825895305433212,0.1169723509435514,5.021975830521788,4.583123609099184,9.13790063666267,14.48364546787791,48.77491250598421,-44.13510990749253,105259359.0,55.86489009250747,72.49547888164288,4.813691150700104
2015-04-13,AKBNK.IS,Train,4.7331366539001465,4.818748584513874,4.818748584513874,4.7331366539001465,0.0204542987980905,4.837094259262085,4.868827457427979,-1.7766401521208737,45.86479091262785,0.0021951291790243,-0.0106838076287515,0.0128789368077758,4.817061148144349,0.1164795125020442,5.005543111871055,4.615958524634071,8.098207576223928,14.110982686737774,-42.70900630383983,-78.67536787749482,84376736.0,21.32463212250517,54.585610195158246,4.812466317746757
2015-04-14,AKBNK.IS,Train,4.824863433837891,4.6597541021231255,4.837093805086778,4.647523730874238,0.0215143369109661,4.837705755233765,4.860133028030395,0.1268993339170333,49.95853374014642,0.0019355712522397,-0.0081599318525533,0.010095503104793,4.817804222972305,0.1217002669099368,5.001739574567409,4.635730480059056,7.595543071651892,14.2958211754682,-42.15859474726455,-47.27288798400406,124153555.0,52.72711201599594,43.30554474366952,4.806179668764094
2015-04-15,AKBNK.IS,Train,4.696445465087891,4.751482146598902,4.763712520268015,4.696445465087891,0.0218525889000654,4.8370942115783695,4.852712860107422,-0.1300448134934295,44.84554986611148,-0.0085340123371473,-0.0082347479494721,-0.0002992643876752,4.806246246030933,0.1221801027556556,4.988447481275947,4.658153241990655,6.847888676239224,14.467456915003597,-106.44167233693842,-85.45445990496142,91241837.0,14.54554009503857,29.53242807784656,4.80144142414283
2015-04-16,AKBNK.IS,Train,4.739251613616943,4.7453671403185975,4.77594273339089,4.733136767060616,0.021991745196774,4.838317251205444,4.844947996139527,0.2587336867850627,46.80007300836856,-0.0132246883454651,-0.0092327360286707,-0.0039919523167944,4.799865804848648,0.1191313288661801,4.987221437714706,4.649374574400773,7.011746946518869,14.515222226801352,-66.3521982030138,-72.72722200647839,118773832.0,27.27277799352161,31.51514336818537,4.802657389417688
2015-04-17,AKBNK.IS,Train,4.7331366539001465,4.7698277727968765,4.77594261920701,4.708675567896338,0.0192482348563001,4.824252414703369,4.83862190246582,-2.885813889507437,46.54631620022447,-0.0172368137613503,-0.0108335515752066,-0.0064032621861436,4.793510647615458,0.1154267376122152,4.979411873552012,4.641164269712759,7.031753583200016,14.729495148684055,-69.10057084505709,-74.54533808862236,99507036.0,25.45466191137764,22.424326666645936,4.796199439910347
2015-04-20,AKBNK.IS,Train,4.6781005859375,4.727022424255615,4.745367646024946,4.6781005859375,0.0174040009682275,4.794288158416748,4.83191556930542,-6.019646934539467,44.222239860002645,-0.024574127542766,-0.0135816667687185,-0.0109924607740474,4.782519213169938,0.1119867606461603,4.961584620340664,4.631463904515902,6.882498612810843,15.142694029579706,-100.14809306494644,-90.90880815139334,82547113.0,9.091191848606655,20.60621058450197,4.78878491810565
2015-04-21,AKBNK.IS,Train,4.830978870391846,4.739251414876238,4.830978870391846,4.733136568576336,0.0196101526278343,4.792453575134277,4.831148748397827,-0.3783172698775616,51.47079339595567,-0.0178472694658324,-0.0144347873081413,-0.0034124821576911,4.787134418619644,0.1149075837753164,4.964448512831537,4.6331717359630185,6.903310784986029,14.67580510250348,2.863335893055237,-45.45463012736834,108906413.0,54.54536987263166,29.69707454420531,4.794463378661909
2015-04-22,AKBNK.IS,Train,4.751481533050537,4.830978611561818,4.830978611561818,4.739251160960705,0.0197487648022124,4.77716555595398,4.828791980743408,-3.117229119300836,47.97911692497063,-0.0187152193135151,-0.015290873709216,-0.003424345604299,4.783738905708301,0.1132518784650181,4.962739860718233,4.629100787932891,6.956726764059844,14.242265384504128,-20.836524251438995,-69.09098984219045,86819416.0,30.909010157809558,31.515190626349284,4.795582241269649
2015-04-23,AKBNK.IS,Train,4.751481533050537,4.751481533050537,4.751481533050537,4.751481533050537,0.0194416843908996,4.758208560943603,4.821151618957519,-3.836631752372291,47.97911692497064,-0.0191819581478709,-0.016069090596947,-0.0031128675509238,4.78066677497899,0.1051624585746597,4.962633662185785,4.627630229034309,6.986323566302953,13.839692789219017,-46.26159383597512,-69.09098984219045,86819416.0,30.909010157809558,38.78779672941692,4.794464160214344
2015-04-24,AKBNK.IS,Train,4.830978870391846,4.77594253311154,4.8370943968370455,4.763712160366439,0.0195206882268615,4.756985521316528,4.815461463928223,-0.2525266945398745,51.77339527658085,-0.0129873709720866,-0.0154527466719749,0.0024653756998882,4.785458403113548,0.1037660589469346,4.96446003820744,4.638180924393268,6.795612063075715,13.088629441009598,13.135124798775852,-42.307679433471584,107172549.0,57.692320566528416,39.83678029404917,4.791713301541359
2015-04-27,AKBNK.IS,Train,4.9349365234375,4.886015034194055,4.947166895748361,4.8676698158004,0.0187989758706618,4.777165508270263,4.811250038146973,4.263554684631145,56.26563439877346,0.000306860488048,-0.0123008252399703,0.0126076857280184,4.799694414572972,0.1046533422619047,4.980304422184291,4.633955345348058,7.204903657915815,13.302894274722853,117.39745903897573,-9.615446004501909,132410129.0,90.3845539954981,59.66196157327869,4.796072655621532
2015-04-28,AKBNK.IS,Train,4.95939826965332,4.965513116551758,5.008319085276915,4.947167555638399,0.0180595482685424,4.790618991851806,4.809689321517944,2.788365674184798,57.274149868356055,0.0126704362818594,-0.0073065729356044,0.0199770092174638,4.814904305533005,0.1024197150888697,4.999639409981972,4.628685337103599,7.705474890440482,13.940638110139655,147.20224192875173,-13.559158959955662,151777858.0,86.44084104004433,78.17257186735695,4.803136258437134
2015-04-29,AKBNK.IS,Train,4.965512275695801,4.977742647566958,5.026664135051591,4.94105119188086,0.0148113394516092,4.8175256729125975,4.8064496707916256,5.729158628756157,57.53771393249456,0.0227003330549653,-0.0013051917374904,0.0240055247924557,4.829247921738986,0.1012192313804312,5.016520612307582,4.638099272183384,7.839176366375413,14.66117193062669,131.23311837703497,-16.129080066914867,177611299.0,83.87091993308513,86.89877165620919,4.8088050784268175
2015-04-30,AKBNK.IS,Train,4.763711929321289,4.898245342847087,4.904360868995677,4.763711929321289,0.0208729875552478,4.819971704483033,4.798093280792236,0.5161219048607943,47.19035616926693,0.0142017877042484,0.0017962041508573,0.012405583553391,4.823006398651586,0.1084035967371512,5.015113806936678,4.643175148751799,7.701957559797734,13.615369668346888,-16.438572402256117,-69.35483605363753,156014115.0,30.64516394636247,66.98564163983065,4.805541153017635
2015-05-01,AKBNK.IS,Train,4.763711929321289,4.763711929321289,4.763711929321289,4.763711929321289,0.0208645672543427,4.823029232025147,4.791538095474243,0.6459833648780937,47.19035616926693,0.0073815394926688,0.0029132712192196,0.0044682682734492,4.8173593063344144,0.1006604826844976,5.010512861433816,4.6367687852947,7.748173834353779,12.6442675676585,-54.37311427154014,-69.35483605363753,156014115.0,30.64516394636247,48.38708260860336,4.8086226045452936
2015-05-04,AKBNK.IS,Train,4.763711929321289,4.769827455469879,4.775942301473204,4.733136339014135,0.0204190392114897,4.831590366363526,4.78378210067749,1.8300449468987292,47.19035616926693,0.001953920073423,0.0027214009900603,-0.0007674809166372,4.812250032333164,0.0965280169541098,4.98738654414085,4.638491980639423,7.249095500286101,12.009071454892956,-55.45873913924175,-75.4388134957373,167971236.0,24.56118650426269,28.61717146566254,4.812085214942869
2015-05-05,AKBNK.IS,Train,4.708675384521484,4.782057959529786,4.794288332019063,4.702560538349489,0.0177029089534149,4.819360017776489,4.774324979782104,-2.531650192467953,44.46644715264519,-0.0067111348410522,0.0008348938238378,-0.00754602866489,4.802385780160623,0.0961851438623573,4.985192721688054,4.6266208712227135,7.461065427440385,11.684901799825292,-71.47075558933788,-91.22834310653155,155365276.0,8.771656893468439,21.3260024480312,4.820507266728216
2015-05-06,AKBNK.IS,Train,4.665870189666748,4.678100564171197,4.720906874936766,4.647524967982774,0.0171959763553326,4.81079888343811,4.764131813049317,-1.8017820923493104,42.415772678128576,-0.0168381747785133,-0.0026997198966324,-0.0141384548818809,4.789384295351683,0.0945563412260455,4.977170746973209,4.6107936924188815,7.642436658381198,11.844445510512172,-117.37791591323494,-95.1613488456484,136293268.0,4.838651154351599,12.723831517360908,4.817352024116008
2015-05-07,AKBNK.IS,Train,4.671984672546387,4.653639452292888,4.708675793198727,4.653639452292888,0.0172163368961531,4.802849197387696,4.75562201499939,-1.673096274313245,42.82141720434807,-0.024092812280104,-0.0069783383733267,-0.0171144739067773,4.778203378894036,0.0917334840603164,4.957968653995154,4.603089104336144,7.423437000990313,11.992593241864276,-112.16933500031897,-93.54862101092988,147981035.0,6.451378989070094,6.687229012296711,4.816825248918411
2015-05-08,AKBNK.IS,Train,4.824863433837891,4.74536636079273,4.824863433837891,4.696444535724573,0.0195997547387378,4.8022376537323,4.753652153015136,-0.1265879383458998,51.93771662848583,-0.0173066263759862,-0.0090439959738586,-0.0082626304021275,4.782647193650593,0.0961010038625441,4.955931899309441,4.603291275739387,7.378018424980483,11.327762934455958,-0.2301836867358256,-53.22602324994597,167476491.0,46.77397675005403,19.354668964491907,4.822319149935919
2015-05-11,AKBNK.IS,Train,4.8921308517456055,4.904361224784778,4.928821970863124,4.861555259220331,0.0188217642823343,4.797957086563111,4.752907581329346,-0.8674006542657134,55.31371140339913,-0.0064265257191422,-0.0085205019229153,0.0020939762037731,4.793074208707261,0.0966622562313076,4.969044613100479,4.606077981732895,7.5814513657180065,11.566411840682097,106.75380680262391,-35.48387900571777,180893430.0,64.51612099428223,39.24715891113545,4.829482820925941
2015-05-12,AKBNK.IS,Train,4.886014938354492,4.837094130215906,4.886014938354492,4.830978604107795,0.0187106969065484,4.790618753433227,4.751800518035889,-1.4796821571653669,54.93588289191362,0.0016831272966912,-0.006479776078994,0.0081629033756853,4.801925706768903,0.0941258270460578,4.976519740884172,4.604718004400861,7.7610376940343935,11.480524172404886,70.66234595956357,-37.0969841455524,167513221.0,62.9030158544476,58.06437119959463,4.837606574425441
2015-05-13,AKBNK.IS,Train,5.045010089874268,4.934937067024527,5.045010089874268,4.928822220268178,0.0215296630980434,4.798568534851074,4.756635246276855,1.600999247702535,62.17027927455857,0.0207010370195428,-0.0010436134592866,0.0217446504788295,4.825076600397986,0.098759350222752,5.019029122023943,4.597065085739729,8.776204291832666,12.512962565777851,167.1830353465714,-0.0,197627113.0,100.0,75.80637894957661,4.858413842607461
2015-05-14,AKBNK.IS,Train,5.118391513824463,5.081700398714132,5.167312320492997,5.07558487278979,0.0155221094729381,4.834036493301392,4.766900300979614,7.445445689527806,64.9657276295183,0.041218988291086,0.0074089068907878,0.0338100814002981,4.85301135405765,0.1004409845367504,5.074778407488548,4.5792297902958765,10.266173532075491,14.137172333105054,202.3731150713152,-9.4116962315993,222190338.0,90.5883037684007,84.49710654094945,4.888250173419769
2015-05-15,AKBNK.IS,Train,5.136736869812012,5.16731245982243,5.179542831855648,5.124506497778793,0.015378762483826,4.871338987350464,4.779453563690185,7.830552015429477,65.64913661916145,0.0582880213798651,0.0175847297886033,0.0407032915912617,4.880032831748542,0.0976345797863528,5.125011097376213,4.569357121999397,11.46343862339084,15.70718610158771,177.72123847084453,-8.045963293793605,234273182.0,91.9540367062064,94.18078015820235,4.89849926190099
2015-05-18,AKBNK.IS,Train,5.265156269073486,5.210119249698925,5.265156269073486,5.179543316753424,0.0160034568681352,4.921483421325684,4.793374395370483,10.526336335867413,70.05296679645163,0.0812412270585429,0.0303160292425912,0.0509251978159517,4.916711254350918,0.0998334954631473,5.197416604858767,4.5556571828304415,13.16014696491653,17.582757001914114,189.0271241239829,-0.0,249395909.0,100.0,94.18078015820235,4.914508281530942
2015-05-19,AKBNK.IS,Train,5.265156269073486,5.265156269073486,5.265156269073486,5.265156269073486,0.0146205695764976,4.977131509780884,4.81233868598938,11.818204465342516,70.05296679645163,0.0982986819115403,0.043912559776381,0.0543861221351592,4.949896493848305,0.0927025315014939,5.260003397928604,4.536488129628769,14.770905813874242,19.324358552217205,167.59538832058007,-0.0,249395909.0,100.0,97.31801223540214,4.906543408221449
2015-05-20,AKBNK.IS,Train,5.161197662353516,5.167312508354928,5.179542880503017,5.124506545909249,0.0165595141696038,5.0266642570495605,4.826581974029541,10.615971995614938,62.52704047542518,0.1022495775490597,0.0555799633309168,0.0466696142181429,4.970020414658325,0.0961273309059756,5.2911704311434615,4.546292709344209,15.143695303590768,19.435611088001515,102.71569949358174,-16.831822891162396,228735093.0,83.16817710883761,94.38939236961254,4.941845482929829
2015-05-21,AKBNK.IS,Train,5.075585842132568,5.197889922597437,5.210119616491284,5.057240621146425,0.0184915791652407,5.067024374008179,4.838752794265747,8.638752005284418,57.08784070398831,0.0973503383010108,0.0639340383249356,0.0334162999760751,4.980074264893967,0.1001810212230387,5.305053532968677,4.5648200384271975,14.999857681799872,18.925407789071283,75.69436493811597,-30.69313789734167,194697228.0,69.30686210265833,84.15834640383197,4.966491093932797
2015-05-22,AKBNK.IS,Train,4.983858585357666,5.008318650975702,5.045009769620715,4.971628212475995,0.0181191723297508,5.082923889160156,4.849449300765992,3.295329571500518,51.88044928329104,0.085085223383305,0.0681642753366095,0.0169209480466955,4.9804346763667,0.1004507789682912,5.310099347035576,4.57506219585688,14.871525325900144,17.739816548313584,24.11544948033265,-45.54459646378991,176281825.0,54.45540353621009,68.97681424923535,4.979235163867785
2015-05-25,AKBNK.IS,Train,4.904361724853516,4.947167694782634,4.947167694782634,4.879900976281053,0.0186371328699119,5.084146976470947,4.85615424156189,0.2500111603422453,47.81009277878311,0.0681645407906597,0.0681643284274195,2.1236324014572985e-07,4.973189633365444,0.1007012668331713,5.308939252576835,4.573164810457223,14.891048250987753,16.985390155863282,-14.17021837892496,-58.41584511387647,164035256.0,41.584154886123535,55.11547350833066,4.988382117937027
2015-05-26,AKBNK.IS,Train,4.861555576324463,4.947167513037558,4.977743447629863,4.849325202487541,0.0188546367721209,5.081701040267944,4.860081768035888,-0.5005994115578103,45.72959647221656,0.050716056360593,0.0646746740140542,-0.0139586176534611,4.96255781840916,0.1026810509981107,5.305540318475249,4.566779475225922,14.966306981276649,16.49879658915821,-18.59066135039596,-65.99993355437488,148832642.0,34.00006644562513,43.34654162265292,5.007167097937235
2015-05-27,AKBNK.IS,Train,4.947167873382568,4.873785625015973,4.965513435474217,4.843210028269263,0.016475339280223,5.071916818618774,4.866922349929809,-1.939385942717464,50.38027572670125,0.0432971015854253,0.0603991595283284,-0.0171020579429031,4.961092109359009,0.1040826478700281,5.304418046158919,4.56606730731093,14.96077877443851,16.091245613937982,-7.846473937054072,-55.91380958827995,167685593.0,44.08619041172005,39.8901372478229,5.015959332861628
2015-05-28,AKBNK.IS,Train,4.92882251739502,4.971628827778697,4.97774367490367,4.92882251739502,0.0154349043856531,5.05295991897583,4.868712825775146,-3.7036830011426254,49.40329955739833,0.0355276687160124,0.0554248613658652,-0.0198971926498528,4.958018814886248,0.100142541415644,5.304249536772243,4.582746875504979,14.594981755456793,15.596881319531482,0.6807989820233875,-77.4645447745553,154034885.0,22.53545522544469,33.54057069426329,5.030822628549465
2015-05-29,AKBNK.IS,Train,4.849324703216553,4.959397716343405,5.020548899086726,4.818748431699604,0.0156582863138649,5.0242187023162845,4.867832612991333,-5.595228525030081,45.303445555870354,0.0226939265195742,0.048878674396607,-0.0261847478770328,4.94766699472723,0.1074038218421781,5.301865466647233,4.593692223019516,14.312952656871763,15.944444013264556,-24.95304834238666,-93.15059706459864,126002744.0,6.849402935401363,24.4903495241887,5.023254867606457
2015-06-01,AKBNK.IS,Train,4.665870189666748,4.806518816322508,4.824864718151878,4.659755342487222,0.0147405499968533,4.9642900943756105,4.862082481384277,-11.38211382113821,37.557609882899726,-0.0022541680373864,0.0386521059098083,-0.0409062739471948,4.920829203769089,0.1132727889055461,5.309492783144434,4.576280732556859,14.833680933981242,17.18784703342705,-105.6795085483638,-98.989950805988,112629969.0,1.0100491940120129,10.131635784952689,5.015390817489339
2015-06-02,AKBNK.IS,Train,4.782058238983154,4.70867565968653,4.782058238983154,4.702560813157195,0.0185427061682286,4.915980291366577,4.8620184135437015,-9.175378761841444,44.078859287115655,-0.0125061451033561,0.0284204557071754,-0.0409266008105316,4.907612921408524,0.1134810217920361,5.305092225602723,4.588019575544737,14.49640243577993,18.342435552149368,-88.95129204667478,-79.79803282007283,128232074.0,20.201967179927173,9.35380643644685,4.999762547419071
2015-06-03,AKBNK.IS,Train,4.886014938354492,4.806517859965872,4.8982453104254535,4.800403014003021,0.0205082693949804,4.888462018966675,4.863553161621094,-5.33176099815444,49.19169356314364,-0.0121029585800824,0.0203157728497238,-0.0324187314298063,4.9055559706414735,0.1136743110527692,5.293777068744728,4.621349207271507,13.563677209028812,18.26431279942596,-46.84449471109866,-62.62648669153796,141325454.0,37.37351330846205,19.528509894133744,4.979041434984697
2015-06-04,AKBNK.IS,Train,4.788172721862793,4.745366758972482,4.824863838688176,4.745366758972482,0.0207501058556859,4.859720706939697,4.863971633911133,-5.662659035021173,45.01967235134259,-0.0194542233480223,0.0123617736101746,-0.031815996958197,4.8943766136149325,0.1156010159334293,5.283266931207199,4.643478149740678,12.890202704901728,18.53475734277563,-88.72953505537322,-78.78804380104093,124058646.0,21.21195619895908,26.262478895782763,4.956289204229054
