Tarih,Hisse_Kodu,Close
2020-08-11,EREGL.IS,3.1751139163970947
2020-08-12,EREGL.IS,3.201200246810913
2020-08-13,EREGL.IS,3.208653450012207
2020-08-14,EREGL.IS,3.1937472820281982
2020-08-17,EREGL.IS,3.1825671195983887
2020-08-18,EREGL.IS,3.1788406372070312
2020-08-19,EREGL.IS,3.2794604301452637
2020-08-20,EREGL.IS,3.350266456604004
2020-08-21,EREGL.IS,3.3241801261901855
2020-08-24,EREGL.IS,3.335360050201416
2020-08-25,EREGL.IS,3.2794604301452637
2020-08-26,EREGL.IS,3.2720067501068115
2020-08-27,EREGL.IS,3.2980940341949463
2020-08-28,EREGL.IS,3.305546760559082
2020-08-31,EREGL.IS,3.2869133949279785
2020-09-01,EREGL.IS,3.1974735260009766
2020-09-02,EREGL.IS,3.2272868156433105
2020-09-03,EREGL.IS,3.2496469020843506
2020-09-04,EREGL.IS,3.2720067501068115
2020-09-07,EREGL.IS,3.327906847000122
2020-09-08,EREGL.IS,3.3241801261901855
2020-09-09,EREGL.IS,3.3689000606536865
2020-09-10,EREGL.IS,3.365173578262329
2020-09-11,EREGL.IS,3.4061665534973145
2020-09-14,EREGL.IS,3.4210734367370605
2020-09-15,EREGL.IS,3.4136199951171875
2020-09-16,EREGL.IS,3.3987133502960205
2020-09-17,EREGL.IS,3.4657931327819824
2020-09-18,EREGL.IS,3.432253360748291
2020-09-21,EREGL.IS,3.3838062286376953
2020-09-22,EREGL.IS,3.4508867263793945
2020-09-23,EREGL.IS,3.3987133502960205
2020-09-24,EREGL.IS,3.4583396911621094
2020-09-25,EREGL.IS,3.4210734367370605
2020-09-28,EREGL.IS,3.4359798431396484
2020-09-29,EREGL.IS,3.4657931327819824
2020-09-30,EREGL.IS,3.5254201889038086
2020-10-01,EREGL.IS,3.5477797985076904
2020-10-02,EREGL.IS,3.5850467681884766
2020-10-05,EREGL.IS,3.6223132610321045
2020-10-06,EREGL.IS,3.603679656982422
2020-10-07,EREGL.IS,3.566413164138794
2020-10-08,EREGL.IS,3.551506280899048
2020-10-09,EREGL.IS,3.6111326217651367
2020-10-12,EREGL.IS,3.626039743423462
2020-10-13,EREGL.IS,3.5850467681884766
2020-10-14,EREGL.IS,3.6558525562286377
2020-10-15,EREGL.IS,3.626039743423462
2020-10-16,EREGL.IS,3.6223132610321045
2020-10-19,EREGL.IS,3.5999526977539062
2020-10-20,EREGL.IS,3.6297659873962402
2020-10-21,EREGL.IS,3.689392566680908
2020-10-22,EREGL.IS,3.6670329570770264
2020-10-23,EREGL.IS,3.760199546813965
2020-10-26,EREGL.IS,3.737839460372925
2020-10-27,EREGL.IS,3.603679656982422
2020-10-28,EREGL.IS,3.462066888809204
2020-10-30,EREGL.IS,3.5254201889038086
2020-11-02,EREGL.IS,3.6670329570770264
2020-11-03,EREGL.IS,3.75647234916687
2020-11-04,EREGL.IS,3.853365898132324
2020-11-05,EREGL.IS,3.790012836456299
2020-11-06,EREGL.IS,3.9316258430480957
2020-11-09,EREGL.IS,4.099325180053711
2020-11-10,EREGL.IS,4.349011421203613
2020-11-11,EREGL.IS,4.3191986083984375
2020-11-12,EREGL.IS,4.196218490600586
2020-11-13,EREGL.IS,4.110505104064941
2020-11-16,EREGL.IS,4.073238849639893
2020-11-17,EREGL.IS,4.054605960845947
2020-11-18,EREGL.IS,4.438451290130615
2020-11-19,EREGL.IS,4.285658836364746
2020-11-20,EREGL.IS,4.22603178024292
2020-11-23,EREGL.IS,4.211124897003174
2020-11-24,EREGL.IS,4.29683780670166
2020-11-25,EREGL.IS,4.34155797958374
2020-11-26,EREGL.IS,4.423544406890869
2020-11-27,EREGL.IS,4.4086384773254395
2020-11-30,EREGL.IS,4.158951759338379
2020-12-01,EREGL.IS,4.207398414611816
2020-12-02,EREGL.IS,4.349011421203613
2020-12-03,EREGL.IS,4.337831497192383
2020-12-04,EREGL.IS,4.34155797958374
2020-12-07,EREGL.IS,4.546524524688721
2020-12-08,EREGL.IS,5.012356758117676
2020-12-09,EREGL.IS,5.075710296630859
2020-12-10,EREGL.IS,5.016083717346191
2020-12-11,EREGL.IS,5.284402847290039
2020-12-14,EREGL.IS,5.310490131378174
2020-12-15,EREGL.IS,5.310490131378174
2020-12-16,EREGL.IS,5.366389274597168
2020-12-17,EREGL.IS,5.336575984954834
2020-12-18,EREGL.IS,5.20241641998291
2020-12-21,EREGL.IS,5.004904270172119
2020-12-22,EREGL.IS,5.299309730529785
2020-12-23,EREGL.IS,5.2955827713012695
2020-12-24,EREGL.IS,5.347756385803223
2020-12-25,EREGL.IS,5.299309730529785
2020-12-28,EREGL.IS,5.299309730529785
2020-12-29,EREGL.IS,5.552722454071045
2020-12-30,EREGL.IS,5.679429054260254
2020-12-31,EREGL.IS,5.582535266876221
2021-01-04,EREGL.IS,5.515456199645996
2021-01-05,EREGL.IS,5.366389274597168
2021-01-06,EREGL.IS,5.467009544372559
2021-01-07,EREGL.IS,5.437196254730225
2021-01-08,EREGL.IS,5.6086225509643555
2021-01-11,EREGL.IS,5.534089088439941
2021-01-12,EREGL.IS,5.645888328552246
2021-01-13,EREGL.IS,5.70924186706543
2021-01-14,EREGL.IS,5.653342247009277
2021-01-15,EREGL.IS,5.671975612640381
2021-01-18,EREGL.IS,5.9402947425842285
2021-01-19,EREGL.IS,5.854581832885742
2021-01-20,EREGL.IS,5.839675426483154
2021-01-21,EREGL.IS,5.679429054260254
2021-01-22,EREGL.IS,5.530362606048584
2021-01-25,EREGL.IS,5.522909164428711
2021-01-26,EREGL.IS,5.589989185333252
2021-01-27,EREGL.IS,5.403656005859375
2021-01-28,EREGL.IS,5.474462509155273
2021-01-29,EREGL.IS,5.347756385803223
2021-02-01,EREGL.IS,5.332850456237793
2021-02-02,EREGL.IS,5.448376178741455
2021-02-03,EREGL.IS,5.455829620361328
2021-02-04,EREGL.IS,5.515456199645996
2021-02-05,EREGL.IS,5.440922260284424
2021-02-08,EREGL.IS,5.575082302093506
2021-02-09,EREGL.IS,5.582535266876221
2021-02-10,EREGL.IS,5.6086225509643555
2021-02-11,EREGL.IS,5.701788902282715
2021-02-12,EREGL.IS,5.630981922149658
2021-02-15,EREGL.IS,5.657068729400635
2021-02-16,EREGL.IS,5.485642910003662
2021-02-17,EREGL.IS,5.485642910003662
2021-02-18,EREGL.IS,5.4819159507751465
2021-02-19,EREGL.IS,5.500548839569092
2021-02-22,EREGL.IS,5.433469772338867
2021-02-23,EREGL.IS,5.381295680999756
2021-02-24,EREGL.IS,5.373842716217041
2021-02-25,EREGL.IS,5.537815570831299
2021-02-26,EREGL.IS,5.437196254730225
2021-03-01,EREGL.IS,5.627255916595459
2021-03-02,EREGL.IS,5.627255916595459
2021-03-03,EREGL.IS,5.776322364807129
2021-03-04,EREGL.IS,5.873215198516846
2021-03-05,EREGL.IS,5.891848564147949
2021-03-08,EREGL.IS,5.962655067443848
2021-03-09,EREGL.IS,6.111721515655518
2021-03-10,EREGL.IS,6.2607879638671875
2021-03-11,EREGL.IS,6.171347618103027
2021-03-12,EREGL.IS,6.2607879638671875
2021-03-15,EREGL.IS,6.242154121398926
2021-03-16,EREGL.IS,6.2607879638671875
2021-03-17,EREGL.IS,6.312961101531982
2021-03-18,EREGL.IS,6.2607879638671875
2021-03-19,EREGL.IS,6.089361667633057
2021-03-22,EREGL.IS,5.4819159507751465
2021-03-23,EREGL.IS,5.739055633544922
2021-03-24,EREGL.IS,6.077892780303955
2021-03-25,EREGL.IS,5.811058044433594
2021-03-26,EREGL.IS,5.844942092895508
2021-03-29,EREGL.IS,6.188014984130859
2021-03-30,EREGL.IS,6.306607723236084
2021-03-31,EREGL.IS,6.463319778442383
2021-04-01,EREGL.IS,6.467555522918701
2021-04-02,EREGL.IS,6.41672945022583
2021-04-05,EREGL.IS,6.543793678283691
2021-04-06,EREGL.IS,6.526852130889893
2021-04-07,EREGL.IS,6.620032787322998
2021-04-08,EREGL.IS,6.708977222442627
2021-04-09,EREGL.IS,6.908043384552002
2021-04-12,EREGL.IS,6.946163177490234
2021-04-13,EREGL.IS,7.238409996032715
2021-04-14,EREGL.IS,7.420534610748291
2021-04-15,EREGL.IS,7.636544227600098
2021-04-16,EREGL.IS,7.767843246459961
2021-04-19,EREGL.IS,7.691604137420654
2021-04-20,EREGL.IS,7.721253395080566
2021-04-21,EREGL.IS,7.556069850921631
2021-04-22,EREGL.IS,7.619601726531982
2021-04-26,EREGL.IS,8.182918548583984
2021-04-27,EREGL.IS,8.237980842590332
2021-04-28,EREGL.IS,8.021971702575684
2021-04-29,EREGL.IS,8.157505989074707
2021-04-30,EREGL.IS,8.064326286315918
2021-05-03,EREGL.IS,8.030441284179688
2021-05-04,EREGL.IS,8.3226900100708
2021-05-05,EREGL.IS,8.233745574951172
2021-05-06,EREGL.IS,8.386220932006836
2021-05-07,EREGL.IS,8.360808372497559
2021-05-10,EREGL.IS,8.657291412353516
2021-05-11,EREGL.IS,8.513285636901855
2021-05-12,EREGL.IS,8.466695785522461
2021-05-17,EREGL.IS,8.229509353637695
2021-05-18,EREGL.IS,8.195626258850098
2021-05-20,EREGL.IS,7.865258693695068
2021-05-21,EREGL.IS,7.92455530166626
2021-05-24,EREGL.IS,8.144800186157227
2021-05-25,EREGL.IS,7.8271403312683105
2021-05-26,EREGL.IS,8.081267356872559
2021-05-27,EREGL.IS,7.9880876541137695
2021-05-28,EREGL.IS,8.13632869720459
2021-05-31,EREGL.IS,8.144800186157227
2021-06-01,EREGL.IS,8.221037864685059
2021-06-02,EREGL.IS,8.144800186157227
2021-06-03,EREGL.IS,8.072796821594238
2021-06-04,EREGL.IS,8.009264945983887
2021-06-07,EREGL.IS,8.093975067138672
2021-06-08,EREGL.IS,8.055855751037598
2021-06-09,EREGL.IS,8.055855751037598
2021-06-10,EREGL.IS,8.072796821594238
2021-06-11,EREGL.IS,8.13209342956543
2021-06-14,EREGL.IS,8.229509353637695
2021-06-15,EREGL.IS,8.077032089233398
2021-06-16,EREGL.IS,8.017736434936523
2021-06-17,EREGL.IS,7.92455530166626
2021-06-18,EREGL.IS,7.53489351272583
2021-06-21,EREGL.IS,7.704311847686768
2021-06-22,EREGL.IS,7.71278190612793
2021-06-23,EREGL.IS,7.615365982055664
2021-06-24,EREGL.IS,7.71701717376709
2021-06-25,EREGL.IS,7.683134078979492
2021-06-28,EREGL.IS,7.695840358734131
2021-06-29,EREGL.IS,7.738194942474365
2021-06-30,EREGL.IS,7.623837947845459
2021-07-01,EREGL.IS,7.636544227600098
2021-07-02,EREGL.IS,7.695840358734131
2021-07-05,EREGL.IS,7.71701717376709
2021-07-06,EREGL.IS,7.6323089599609375
2021-07-07,EREGL.IS,7.636544227600098
2021-07-08,EREGL.IS,7.437476634979248
2021-07-09,EREGL.IS,7.645015239715576
2021-07-12,EREGL.IS,7.704311847686768
2021-07-13,EREGL.IS,7.589954376220703
2021-07-14,EREGL.IS,7.704311847686768
2021-07-16,EREGL.IS,7.666192054748535
2021-07-19,EREGL.IS,7.589954376220703
2021-07-26,EREGL.IS,7.640779495239258
2021-07-27,EREGL.IS,7.8271403312683105
2021-07-28,EREGL.IS,7.933026313781738
2021-07-29,EREGL.IS,8.470931053161621
2021-07-30,EREGL.IS,8.470931053161621
2021-08-02,EREGL.IS,8.343867301940918
2021-08-03,EREGL.IS,8.496343612670898
2021-08-04,EREGL.IS,8.43704605102539
2021-08-05,EREGL.IS,8.631877899169922
2021-08-06,EREGL.IS,8.809767723083496
2021-08-09,EREGL.IS,8.69117546081543
2021-08-10,EREGL.IS,8.348101615905762
2021-08-11,EREGL.IS,8.077032089233398
2021-08-12,EREGL.IS,8.373516082763672
2021-08-13,EREGL.IS,8.360808372497559
2021-08-16,EREGL.IS,8.276100158691406
2021-08-17,EREGL.IS,8.229509353637695
2021-08-18,EREGL.IS,8.055855751037598
2021-08-19,EREGL.IS,7.85678768157959
2021-08-20,EREGL.IS,7.894906997680664
2021-08-23,EREGL.IS,7.894906997680664
2021-08-24,EREGL.IS,7.8906707763671875
2021-08-25,EREGL.IS,7.861023426055908
2021-08-26,EREGL.IS,7.79325532913208
2021-08-27,EREGL.IS,7.92455530166626
2021-08-31,EREGL.IS,7.954204559326172
2021-09-01,EREGL.IS,7.831374645233154
2021-09-02,EREGL.IS,7.797491550445557
2021-09-03,EREGL.IS,7.670428276062012
2021-09-06,EREGL.IS,7.729724884033203
2021-09-07,EREGL.IS,7.649250507354736
2021-09-08,EREGL.IS,7.594189643859863
2021-09-09,EREGL.IS,7.6534857749938965
2021-09-10,EREGL.IS,7.594189643859863
2021-09-13,EREGL.IS,7.649250507354736
2021-09-14,EREGL.IS,7.526422023773193
2021-09-15,EREGL.IS,7.361237525939941
2021-09-16,EREGL.IS,7.246881484985352
2021-09-17,EREGL.IS,7.217233180999756
2021-09-20,EREGL.IS,6.984282970428467
2021-09-21,EREGL.IS,6.802156925201416
2021-09-22,EREGL.IS,7.1579365730285645
2021-09-23,EREGL.IS,7.179113864898682
2021-09-24,EREGL.IS,7.140994071960449
2021-09-27,EREGL.IS,7.132523059844971
2021-09-28,EREGL.IS,7.0351080894470215
2021-09-29,EREGL.IS,6.97581148147583
2021-09-30,EREGL.IS,7.05204963684082
2021-10-01,EREGL.IS,7.060521125793457
2021-10-04,EREGL.IS,6.916514873504639
2021-10-05,EREGL.IS,6.840275764465332
2021-10-06,EREGL.IS,6.840275764465332
2021-10-07,EREGL.IS,7.183348655700684
2021-10-08,EREGL.IS,7.2299394607543945
2021-10-11,EREGL.IS,7.437476634979248
2021-10-12,EREGL.IS,7.4671244621276855
2021-10-13,EREGL.IS,7.361237525939941
2021-10-14,EREGL.IS,7.433241367340088
2021-10-15,EREGL.IS,7.5518341064453125
2021-10-18,EREGL.IS,7.708547115325928
2021-10-19,EREGL.IS,7.670428276062012
2021-10-20,EREGL.IS,7.725488662719727
2021-10-21,EREGL.IS,7.983852386474609
2021-10-22,EREGL.IS,8.195626258850098
2021-10-25,EREGL.IS,8.314217567443848
2021-10-26,EREGL.IS,8.470931053161621
2021-10-27,EREGL.IS,8.373516082763672
2021-10-28,EREGL.IS,8.339631080627441
2021-11-01,EREGL.IS,8.343867301940918
2021-11-02,EREGL.IS,8.085502624511719
2021-11-03,EREGL.IS,8.026206970214844
2021-11-04,EREGL.IS,8.00502872467041
2021-11-05,EREGL.IS,7.962674617767334
2021-11-08,EREGL.IS,8.276100158691406
2021-11-09,EREGL.IS,8.314217567443848
2021-11-10,EREGL.IS,8.195626258850098
2021-11-11,EREGL.IS,8.233745574951172
2021-11-12,EREGL.IS,8.288805961608887
2021-11-15,EREGL.IS,8.538697242736816
2021-11-16,EREGL.IS,8.259156227111816
2021-11-17,EREGL.IS,8.53022575378418
2021-11-18,EREGL.IS,8.902949333190918
2021-11-19,EREGL.IS,8.996129035949707
2021-11-22,EREGL.IS,9.13166332244873
2021-11-23,EREGL.IS,9.7754545211792
2021-11-24,EREGL.IS,9.741571426391602
2021-11-25,EREGL.IS,9.809337615966797
2021-11-26,EREGL.IS,9.521326065063477
2021-11-29,EREGL.IS,9.673802375793457
2021-11-30,EREGL.IS,9.54673957824707
2021-12-01,EREGL.IS,9.716157913208008
2021-12-02,EREGL.IS,9.910989761352539
2021-12-03,EREGL.IS,10.08040714263916
2021-12-06,EREGL.IS,10.021111488342285
2021-12-07,EREGL.IS,10.775022506713867
2021-12-08,EREGL.IS,10.724198341369629
2021-12-09,EREGL.IS,11.181628227233887
2021-12-10,EREGL.IS,11.317163467407227
2021-12-13,EREGL.IS,12.14731502532959
2021-12-14,EREGL.IS,12.765691757202148
2021-12-15,EREGL.IS,13.112998962402344
2021-12-16,EREGL.IS,14.23116397857666
2021-12-17,EREGL.IS,13.087587356567383
2021-12-20,EREGL.IS,13.29089069366455
2021-12-21,EREGL.IS,11.9694242477417
2021-12-22,EREGL.IS,10.775022506713867
2021-12-23,EREGL.IS,11.17315673828125
2021-12-24,EREGL.IS,12.02025032043457
2021-12-27,EREGL.IS,12.16425609588623
2021-12-28,EREGL.IS,11.783064842224121
2021-12-29,EREGL.IS,12.401443481445312
2021-12-30,EREGL.IS,12.01177978515625
2021-12-31,EREGL.IS,11.927070617675781
2022-01-03,EREGL.IS,12.384500503540039
2022-01-04,EREGL.IS,12.799575805664062
2022-01-05,EREGL.IS,13.070646286010742
2022-01-06,EREGL.IS,12.791106224060059
2022-01-07,EREGL.IS,12.968996047973633
2022-01-10,EREGL.IS,12.918169975280762
2022-01-11,EREGL.IS,13.451837539672852
2022-01-12,EREGL.IS,13.37559986114502
2022-01-13,EREGL.IS,13.392541885375977
2022-01-14,EREGL.IS,13.333244323730469
2022-01-17,EREGL.IS,12.943581581115723
2022-01-18,EREGL.IS,12.248966217041016
2022-01-19,EREGL.IS,12.42685604095459
2022-01-20,EREGL.IS,12.138842582702637
2022-01-21,EREGL.IS,12.172727584838867
2022-01-24,EREGL.IS,11.418814659118652
2022-01-25,EREGL.IS,11.554349899291992
2022-01-26,EREGL.IS,11.520464897155762
2022-01-27,EREGL.IS,11.774593353271484
2022-01-28,EREGL.IS,11.554349899291992
2022-01-31,EREGL.IS,11.554349899291992
2022-02-01,EREGL.IS,11.689884185791016
2022-02-02,EREGL.IS,11.562820434570312
2022-02-03,EREGL.IS,11.393401145935059
2022-02-04,EREGL.IS,11.30022144317627
2022-02-07,EREGL.IS,12.172727584838867
2022-02-08,EREGL.IS,12.045663833618164
2022-02-09,EREGL.IS,12.536977767944336
2022-02-10,EREGL.IS,12.477680206298828
2022-02-11,EREGL.IS,12.316732406616211
2022-02-14,EREGL.IS,11.833889961242676
2022-02-15,EREGL.IS,12.096488952636719
2022-02-16,EREGL.IS,11.935542106628418
2022-02-17,EREGL.IS,11.876245498657227
2022-02-18,EREGL.IS,12.003308296203613
2022-02-21,EREGL.IS,12.223552703857422
2022-02-22,EREGL.IS,12.028721809387207
2022-02-23,EREGL.IS,12.884284973144531
2022-02-24,EREGL.IS,12.316732406616211
2022-02-25,EREGL.IS,13.197710037231445
2022-02-28,EREGL.IS,13.163825988769531
2022-03-01,EREGL.IS,14.053274154663086
2022-03-02,EREGL.IS,14.60388469696045
2022-03-03,EREGL.IS,14.968134880065918
2022-03-04,EREGL.IS,14.400583267211914
2022-03-07,EREGL.IS,14.646240234375
2022-03-08,EREGL.IS,14.586941719055176
2022-03-09,EREGL.IS,14.341286659240723
2022-03-10,EREGL.IS,14.663180351257324
2022-03-11,EREGL.IS,14.392108917236328
2022-03-14,EREGL.IS,14.570001602172852
2022-03-15,EREGL.IS,14.493762969970703
2022-03-16,EREGL.IS,14.51917552947998
2022-03-17,EREGL.IS,15.146023750305176
2022-03-18,EREGL.IS,15.315442085266113
2022-03-21,EREGL.IS,15.366268157958984
2022-03-22,EREGL.IS,16.317306518554688
2022-03-23,EREGL.IS,16.17247772216797
2022-03-24,EREGL.IS,16.1821346282959
2022-03-25,EREGL.IS,16.027652740478516
2022-03-28,EREGL.IS,15.786271095275879
2022-03-29,EREGL.IS,15.699374198913574
2022-03-30,EREGL.IS,15.747648239135742
2022-03-31,EREGL.IS,15.660752296447754
2022-04-01,EREGL.IS,16.085580825805664
2022-04-04,EREGL.IS,16.597307205200195
2022-04-05,EREGL.IS,16.703514099121094
2022-04-06,EREGL.IS,16.230409622192383
2022-04-07,EREGL.IS,16.442825317382812
2022-04-08,EREGL.IS,16.42351531982422
2022-04-11,EREGL.IS,16.5876522064209
2022-04-12,EREGL.IS,16.61661720275879
2022-04-13,EREGL.IS,16.973861694335938
2022-04-14,EREGL.IS,16.91592788696289
2022-04-15,EREGL.IS,17.041446685791016
2022-04-18,EREGL.IS,16.983518600463867
2022-04-19,EREGL.IS,17.321449279785156
2022-04-20,EREGL.IS,17.224895477294922
2022-04-21,EREGL.IS,17.62076187133789
2022-04-22,EREGL.IS,16.877309799194336
2022-04-25,EREGL.IS,16.65523910522461
2022-04-26,EREGL.IS,15.969720840454102
2022-04-27,EREGL.IS,16.5779972076416
2022-04-28,EREGL.IS,16.008338928222656
2022-04-29,EREGL.IS,16.201444625854492
2022-05-05,EREGL.IS,16.17247772216797
2022-05-06,EREGL.IS,15.902132987976074
2022-05-09,EREGL.IS,16.1821346282959
2022-05-10,EREGL.IS,16.51041030883789
2022-05-11,EREGL.IS,16.4814453125
2022-05-12,EREGL.IS,15.544890403747559
2022-05-13,EREGL.IS,15.757304191589355
2022-05-16,EREGL.IS,15.293854713439941
2022-05-17,EREGL.IS,15.313164710998535
2022-05-18,EREGL.IS,15.400060653686523
2022-05-20,EREGL.IS,14.975232124328613
2022-05-23,EREGL.IS,15.17799186706543
2022-05-24,EREGL.IS,15.255233764648438
2022-05-25,EREGL.IS,15.58350944519043
2022-05-26,EREGL.IS,15.651095390319824
2022-05-27,EREGL.IS,15.873167037963867
2022-05-30,EREGL.IS,16.771102905273438
2022-05-31,EREGL.IS,16.51041030883789
2022-06-01,EREGL.IS,16.529722213745117
2022-06-02,EREGL.IS,16.742136001586914
2022-06-03,EREGL.IS,16.66489601135254
2022-06-06,EREGL.IS,16.896617889404297
2022-06-07,EREGL.IS,16.751792907714844
2022-06-08,EREGL.IS,16.471790313720703
2022-06-09,EREGL.IS,16.37523651123047
2022-06-10,EREGL.IS,16.046960830688477
2022-06-13,EREGL.IS,15.033164024353027
2022-06-14,EREGL.IS,14.685575485229492
2022-06-15,EREGL.IS,14.463504791259766
2022-06-16,EREGL.IS,14.096607208251953
2022-06-17,EREGL.IS,13.92281436920166
2022-06-20,EREGL.IS,13.47867488861084
2022-06-21,EREGL.IS,13.855228424072266
2022-06-22,EREGL.IS,13.613846778869629
2022-06-23,EREGL.IS,13.314536094665527
2022-06-24,EREGL.IS,13.44970989227295
2022-06-27,EREGL.IS,13.102120399475098
2022-06-28,EREGL.IS,13.30488109588623
2022-06-29,EREGL.IS,12.812464714050293
2022-06-30,EREGL.IS,13.102120399475098
2022-07-01,EREGL.IS,13.06350040435791
2022-07-04,EREGL.IS,12.532463073730469
2022-07-05,EREGL.IS,12.590394973754883
2022-07-06,EREGL.IS,12.87039566040039
2022-07-07,EREGL.IS,12.657980918884277
2022-07-08,EREGL.IS,12.802810668945312
2022-07-13,EREGL.IS,12.542119979858398
2022-07-14,EREGL.IS,12.532463073730469
2022-07-18,EREGL.IS,13.189017295837402
2022-07-19,EREGL.IS,13.372467994689941
2022-07-20,EREGL.IS,13.633157730102539
2022-07-21,EREGL.IS,13.420742988586426
2022-07-22,EREGL.IS,13.584880828857422
2022-07-25,EREGL.IS,13.729710578918457
2022-07-26,EREGL.IS,13.314536094665527
2022-07-27,EREGL.IS,13.140741348266602
2022-07-28,EREGL.IS,13.121432304382324
2022-07-29,EREGL.IS,13.333847999572754
2022-08-01,EREGL.IS,13.536606788635254
2022-08-02,EREGL.IS,13.372467994689941
2022-08-03,EREGL.IS,13.353156089782715
2022-08-04,EREGL.IS,13.440053939819336
2022-08-05,EREGL.IS,13.314536094665527
2022-08-08,EREGL.IS,13.855228424072266
2022-08-09,EREGL.IS,13.729710578918457
2022-08-10,EREGL.IS,13.74902057647705
2022-08-11,EREGL.IS,13.816608428955078
2022-08-12,EREGL.IS,13.604192733764648
2022-08-15,EREGL.IS,13.440053939819336
2022-08-16,EREGL.IS,13.401432991027832
2022-08-17,EREGL.IS,13.488329887390137
2022-08-18,EREGL.IS,14.231781005859375
2022-08-19,EREGL.IS,14.34764289855957
2022-08-22,EREGL.IS,14.212471008300781
2022-08-23,EREGL.IS,14.231781005859375
2022-08-24,EREGL.IS,13.835916519165039
2022-08-25,EREGL.IS,14.038676261901855
2022-08-26,EREGL.IS,14.241436958312988
2022-08-29,EREGL.IS,14.096607208251953
2022-08-31,EREGL.IS,13.893848419189453
2022-09-01,EREGL.IS,13.469018936157227
2022-09-02,EREGL.IS,13.604192733764648
2022-09-05,EREGL.IS,14.955921173095703
2022-09-06,EREGL.IS,15.342130661010742
2022-09-07,EREGL.IS,14.840059280395508
2022-09-08,EREGL.IS,14.9173002243042
2022-09-09,EREGL.IS,15.67040729522705
2022-09-12,EREGL.IS,16.124204635620117
2022-09-13,EREGL.IS,14.724197387695312
2022-09-14,EREGL.IS,15.052473068237305
2022-09-15,EREGL.IS,14.57936954498291
2022-09-16,EREGL.IS,14.955921173095703
2022-09-19,EREGL.IS,14.260746955871582
2022-09-20,EREGL.IS,14.743507385253906
2022-09-21,EREGL.IS,14.492471694946289
2022-09-22,EREGL.IS,14.926957130432129
2022-09-23,EREGL.IS,14.550402641296387
2022-09-26,EREGL.IS,14.260746955871582
2022-09-27,EREGL.IS,14.270401954650879
2022-09-28,EREGL.IS,13.864882469177246
2022-09-29,EREGL.IS,13.932469367980957
2022-09-30,EREGL.IS,13.990400314331055
2022-10-03,EREGL.IS,15.081439018249512
2022-10-04,EREGL.IS,15.081439018249512
2022-10-05,EREGL.IS,14.7628173828125
2022-10-06,EREGL.IS,14.637299537658691
2022-10-07,EREGL.IS,14.58902359008789
2022-10-10,EREGL.IS,14.753162384033203
2022-10-11,EREGL.IS,14.58902359008789
2022-10-12,EREGL.IS,14.202815055847168
2022-10-13,EREGL.IS,14.115918159484863
2022-10-14,EREGL.IS,14.193160057067871
2022-10-17,EREGL.IS,14.656610488891602
2022-10-18,EREGL.IS,14.511781692504883
2022-10-19,EREGL.IS,14.357298851013184
2022-10-20,EREGL.IS,14.405574798583984
2022-10-21,EREGL.IS,14.260746955871582
2022-10-24,EREGL.IS,14.7145414352417
2022-10-25,EREGL.IS,14.58902359008789
2022-10-26,EREGL.IS,14.869025230407715
2022-10-27,EREGL.IS,14.54074764251709
2022-10-28,EREGL.IS,14.309021949768066
2022-10-31,EREGL.IS,14.33798885345459
2022-11-01,EREGL.IS,14.328333854675293
2022-11-02,EREGL.IS,14.782129287719727
2022-11-03,EREGL.IS,14.617990493774414
2022-11-04,EREGL.IS,16.075925827026367
2022-11-07,EREGL.IS,17.67868995666504
2022-11-08,EREGL.IS,17.253862380981445
2022-11-09,EREGL.IS,16.65523910522461
2022-11-10,EREGL.IS,18.122831344604492
2022-11-11,EREGL.IS,17.62076187133789
2022-11-14,EREGL.IS,18.02627944946289
2022-11-15,EREGL.IS,18.151796340942383
2022-11-16,EREGL.IS,17.881452560424805
2022-11-17,EREGL.IS,17.8911075592041
2022-11-18,EREGL.IS,17.813865661621094
2022-11-21,EREGL.IS,18.2000732421875
2022-11-22,EREGL.IS,19.64835548400879
2022-11-23,EREGL.IS,20.005596160888672
2022-11-24,EREGL.IS,20.024906158447266
2022-11-25,EREGL.IS,20.2180118560791
2022-11-28,EREGL.IS,20.2276668548584
2022-11-29,EREGL.IS,20.208356857299805
2022-11-30,EREGL.IS,20.59456443786621
2022-12-01,EREGL.IS,20.50766944885254
2022-12-02,EREGL.IS,19.995941162109375
2022-12-05,EREGL.IS,20.488359451293945
2022-12-06,EREGL.IS,20.555946350097656
2022-12-07,EREGL.IS,19.64835548400879
2022-12-08,EREGL.IS,19.387662887573242
2022-12-09,EREGL.IS,19.551801681518555
2022-12-12,EREGL.IS,20.005596160888672
2022-12-13,EREGL.IS,20.83594512939453
2022-12-14,EREGL.IS,19.802837371826172
2022-12-15,EREGL.IS,19.84145736694336
2022-12-16,EREGL.IS,19.97663116455078
2022-12-19,EREGL.IS,20.034563064575195
2022-12-20,EREGL.IS,20.246976852416992
2022-12-21,EREGL.IS,20.333873748779297
2022-12-22,EREGL.IS,19.97663116455078
2022-12-23,EREGL.IS,19.860769271850586
2022-12-26,EREGL.IS,20.024906158447266
2022-12-27,EREGL.IS,19.638700485229492
2022-12-28,EREGL.IS,19.580768585205078
2022-12-29,EREGL.IS,19.98628807067871
2022-12-30,EREGL.IS,19.918699264526367
2023-01-02,EREGL.IS,20.652494430541992
2023-01-03,EREGL.IS,20.391807556152344
