ds,Hisse_Kodu,y
2016-10-17,AKBNK.IS,5.017617225646973
2016-10-18,AKBNK.IS,5.179677486419678
2016-10-19,AKBNK.IS,5.235774517059326
2016-10-20,AKBNK.IS,5.248241424560547
2016-10-21,AKBNK.IS,5.217075824737549
2016-10-24,AKBNK.IS,5.260707378387451
2016-10-25,AKBNK.IS,5.173443794250488
2016-10-26,AKBNK.IS,5.192142486572266
2016-10-27,AKBNK.IS,5.104880332946777
2016-10-28,AKBNK.IS,5.104880332946777
2016-10-31,AKBNK.IS,5.154745101928711
2016-11-01,AKBNK.IS,5.0737152099609375
2016-11-02,AKBNK.IS,5.042550563812256
2016-11-03,AKBNK.IS,4.961520671844482
2016-11-04,AKBNK.IS,4.799459934234619
2016-11-07,AKBNK.IS,4.880490303039551
2016-11-08,AKBNK.IS,4.924120903015137
2016-11-09,AKBNK.IS,4.930354595184326
2016-11-10,AKBNK.IS,4.949053764343262
2016-11-11,AKBNK.IS,4.824392318725586
2016-11-14,AKBNK.IS,4.818160057067871
2016-11-15,AKBNK.IS,4.917888641357422
2016-11-16,AKBNK.IS,4.849324703216553
2016-11-17,AKBNK.IS,4.849324703216553
2016-11-18,AKBNK.IS,4.911655426025391
2016-11-21,AKBNK.IS,4.874258041381836
2016-11-22,AKBNK.IS,4.967752933502197
2016-11-23,AKBNK.IS,4.855557441711426
2016-11-24,AKBNK.IS,4.76206111907959
2016-11-25,AKBNK.IS,4.78076171875
2016-11-28,AKBNK.IS,4.836858749389648
2016-11-29,AKBNK.IS,4.768294811248779
2016-11-30,AKBNK.IS,4.7059645652771
2016-12-01,AKBNK.IS,4.649866580963135
2016-12-02,AKBNK.IS,4.631167411804199
2016-12-05,AKBNK.IS,4.593769073486328
2016-12-06,AKBNK.IS,4.724663257598877
2016-12-07,AKBNK.IS,4.793227672576904
2016-12-08,AKBNK.IS,4.76206111907959
2016-12-09,AKBNK.IS,4.724663257598877
2016-12-12,AKBNK.IS,4.755828857421875
2016-12-13,AKBNK.IS,4.868023872375488
2016-12-14,AKBNK.IS,4.911655426025391
2016-12-15,AKBNK.IS,4.961520671844482
2016-12-16,AKBNK.IS,4.892956256866455
2016-12-19,AKBNK.IS,4.855557441711426
2016-12-20,AKBNK.IS,4.892956256866455
2016-12-21,AKBNK.IS,4.868023872375488
