Tarih,Hisse_Kodu,Set,Open,High,Low,Close,Volume,USD_TRY,VIX,Gunluk_Getiri,Volatilite_10,MA_10,MA_50,Momentum_10,RSI_14,MACD,MACD_Signal,MACD_Histogram,EMA_20,ATR_14,BB_Upper,BB_Lower,BB_Width,ADX_14,CCI_20,Williams_R,OBV,Stoch_K,Stoch_D,VWAP
2015-03-25,AKBNK.IS,Train,4.827290212570784,4.881327245141067,4.761245284436262,4.809277534484863,22794029.0,2.5554299354553223,15.4399995803833,0.005006171367971883,0.022817219074293824,4.703606033325196,5.048120994567871,8.097159179391609,49.52673462019148,-0.06048923026081798,-0.11186718441065946,0.051377954149841476,4.778675191298296,0.13697803426035984,5.129692322166,4.288327210991349,17.867134554404295,27.283459465526928,36.35715236035236,-24.999967874887577,86022567.0,75.00003212511241,80.9524196340776,4.59485400750903
2015-03-26,AKBNK.IS,Train,4.69520086738658,4.767249584197998,4.665179956572743,4.767249584197998,19886471.0,2.5859899520874023,15.800000190734863,-0.008777340593532818,0.023403503166837928,4.733626508712769,5.035032062530518,6.72043297703092,47.85292430683475,-0.054948882144040034,-0.10048352395733558,0.04553464181329554,4.7775870382411245,0.13748657309262843,5.075095852257117,4.30990118181576,16.30676424645133,26.28772498611699,15.58443927300872,-31.24986839491318,66136096.0,68.75013160508682,71.72627808650815,4.607048404397378
2015-03-27,AKBNK.IS,Train,4.7012041847361985,4.755240883957785,4.695200403841203,4.707208633422852,21934078.0,2.6029999256134033,15.069999694824219,-0.012674445999969534,0.02398771067196636,4.75944414138794,5.021102561950683,5.80297711852045,45.487792027343694,-0.05477154699023323,-0.09134112856391512,0.036569581573681884,4.770884333020336,0.13281247361149748,5.049519585063907,4.313862706729916,15.713485905167607,25.36311439809348,15.55087343628536,-40.178449658360954,44202018.0,59.82155034163904,67.8572380239461,4.6250575744362505
2015-03-30,AKBNK.IS,Train,4.812634580315177,4.867670928218984,4.782058982623159,4.81874942779541,32980043.0,2.6113998889923096,14.510000228881836,0.023419354071944794,0.023694985067256147,4.784407615661621,5.0094038772583005,5.463525429841889,50.39303439655831,-0.04511059087146041,-0.08209502102542417,0.03698443015396376,4.775442913475105,0.1347874608389714,5.032060108529897,4.320261134756236,15.221867497005597,23.678957805723563,64.07707603406828,-23.591419741487055,77182061.0,76.40858025851294,68.32675406841292,4.667365001898299
2015-03-31,AKBNK.IS,Train,4.81874942779541,4.81874942779541,4.81874942779541,4.81874942779541,22338112.0,2.60260009765625,15.289999961853027,0.0,0.023089717885421777,4.799764585494995,4.995543718338013,3.2918281232320523,50.39303439655831,-0.037027384899527505,-0.07308149380024484,0.036054108900717335,4.779567343410372,0.12515978506475914,5.011370285031449,4.32868909073149,14.618348060430725,22.115098112808642,66.89223300879047,-27.23959584826298,99520173.0,72.76040415173702,69.663511583963,4.7022545498674075
2015-04-01,AKBNK.IS,Train,4.733137315164696,4.745367689838973,4.671985101720609,4.702561378479004,17371385.0,2.5959599018096924,15.109999656677246,-0.024407105168052796,0.024237714321654568,4.809506845474243,4.978038911819458,2.1155193029875923,45.45201115931892,-0.039540986606022344,-0.06637339236140034,0.026832405755378,4.7722334419883365,0.12670296656547642,5.001257066995558,4.328731031148973,14.416439308863255,21.601161028955833,20.100408315117416,-47.189597557151494,82148788.0,52.810402442848506,67.32646228436616,4.71986055853744
2015-04-02,AKBNK.IS,Train,4.727022171020508,4.751482238687447,4.708675930015919,4.727022171020508,12172330.0,2.596859931945801,14.670000076293945,0.005188107678260242,0.017773184359255286,4.798279190063477,4.958501596450805,-2.3200996773492686,46.63824480969075,-0.039108434844483675,-0.06092040085801701,0.021811966013533336,4.767927606658067,0.12114710182568832,5.007209072718446,4.334967364659484,14.391543824184943,21.074972573948845,27.95998807761274,-54.86831423399901,94321118.0,45.13168576600099,56.90083078686217,4.755854349900919
2015-04-03,AKBNK.IS,Train,4.720906374053649,4.873785018920898,4.708675660774168,4.873785018920898,14074167.0,2.58870005607605,13.623999977111817,0.030575404405344862,0.020297835955376296,4.796324014663696,4.944781503677368,-0.39955872454984964,53.21256727410736,-0.026616283234762506,-0.05405957733336612,0.02744329409860361,4.778009264968812,0.12428726299147703,5.0278714830097675,4.350776082831907,14.439084002771036,19.65736907447557,65.17795272926644,-26.547753939526764,108395285.0,73.45224606047324,57.131444756440914,4.776092318789013
2015-04-06,AKBNK.IS,Train,4.934936842944252,4.9838586754277205,4.928821996465559,4.977743148803711,6907785.0,2.566270112991333,14.739999771118164,0.021105758847374142,0.021092268222648026,4.798760795593262,4.931459436416626,0.49194352588823564,57.23201763314555,-0.008232709268007454,-0.04489420372029439,0.03666149445228693,4.797031539619755,0.12327200538543026,5.065693225576598,4.353817186639589,15.114926525560705,18.884128335218982,124.00641357153762,-1.5414732752994473,115303070.0,98.45852672470056,72.34748618372494,4.7929490222910225
2015-04-07,AKBNK.IS,Train,4.910476368810066,4.928822269553256,4.83097927931052,4.849325180053711,23245996.0,2.570580005645752,14.779999732971191,-0.026137048211453538,0.019662717604395467,4.805167150497437,4.915569009780884,1.3387679500441487,51.36209709131189,-0.003979972649974073,-0.03671135750623032,0.03273138485625625,4.802011886327751,0.12494999567884177,5.047651030277768,4.425097630763492,13.144092000976698,17.579722023123775,75.52778949777921,-42.21602743270482,92057074.0,57.78397256729518,76.56491511748966,4.812504814307554
2015-04-08,AKBNK.IS,Train,4.8860148732446,4.904360771179199,4.855439283547269,4.904360771179199,12888047.0,2.600939989089966,13.979999542236328,0.011285205509286269,0.019892077882317935,4.8146754741668705,4.903541164398193,1.977079426432407,53.56038368554503,0.0037876028829968433,-0.02861156542838489,0.03239916831138173,4.811759399170747,0.11995610963931651,5.048883302952783,4.469398204539283,12.176254672807756,16.36848759046394,79.52023167910812,-24.946097603931552,104945121.0,75.05390239606845,77.09880056268806,4.816066396643845
2015-04-09,AKBNK.IS,Train,4.879900300338913,4.965512568411211,4.879900300338913,4.941051483154297,21554510.0,2.59768009185791,13.09000015258789,0.007453396746441178,0.01957852529399487,4.8320556640625,4.895129098892212,3.6457478444678033,55.019958981982114,0.012757041046352668,-0.02033784413343738,0.03309488517979005,4.824072930978704,0.11750297809881517,5.049783437374037,4.515898735401231,11.162501373760591,15.58062014275347,99.14047813507537,-13.432711298461104,126499631.0,86.5672887015389,73.13505455496751,4.819747461520013
2015-04-10,AKBNK.IS,Train,4.892131239534349,4.9043616135429975,4.830979369491108,4.843209743499756,21240272.0,2.618769884109497,12.579999923706055,-0.020000488318286755,0.02037521871944751,4.84565577507019,4.884399948120117,2.8892093099772156,50.4650346450851,0.011833960192819681,-0.013903483268185968,0.02573744346100565,4.825895484552137,0.116972202067699,5.021975742726332,4.583124173731798,9.137886597984725,14.483670272240403,48.775156940324464,-44.13502490323816,105259359.0,55.86497509676184,72.4953887314564,4.813691513269273
2015-04-13,AKBNK.IS,Train,4.818748584513874,4.818748584513874,4.7331366539001465,4.7331366539001465,20882623.0,2.626620054244995,13.9399995803833,-0.02298954799009834,0.020454256547294696,4.837094497680664,4.868827533721924,-1.776659591416683,45.8647797966491,0.002195129468370638,-0.010683760720874649,0.012878890189245287,4.817061310204329,0.1164794083199783,5.00554294267041,4.615959170671874,8.098190228702324,14.110999762270703,-42.70928304227123,-78.6754830785143,84376736.0,21.324516921485692,54.585593573262145,4.8124666937780685
2015-04-14,AKBNK.IS,Train,4.659755023162212,4.8370947611785295,4.64752464949589,4.824864387512207,39776819.0,2.6681900024414062,13.670000076293945,0.019194505098004952,0.02151431816818905,4.837705993652344,4.860133123397827,0.12689930880250155,49.95856682147729,0.0019356353773174462,-0.00815988150123623,0.010095516878553677,4.817804460424127,0.1217001728458827,5.0017394477542005,4.635731131393138,7.5955265098914495,14.295826420460717,-42.15797913812664,-47.27273354963466,124153555.0,52.72726645036534,43.30558615620429,4.806180153115949
2015-04-15,AKBNK.IS,Train,4.751482146598902,4.763712520268015,4.696445465087891,4.696445465087891,32911718.0,2.6868999004364014,12.84000015258789,-0.026976689615749432,0.02185258551505306,4.837094402313232,4.85271294593811,-0.13005494025239947,44.84554458643157,-0.008533975005672545,-0.008234700202123494,-0.00029927480354905063,4.806246460868295,0.12218008353005654,4.988447283392103,4.658153964395373,6.847869223836445,14.467451174494302,-106.44212298187281,-85.45469330482895,91241837.0,14.545306695171043,29.532363355674022,4.801441856130738
2015-04-16,AKBNK.IS,Train,4.7453671403185975,4.77594273339089,4.733136767060616,4.739251613616943,27531995.0,2.6975600719451904,12.600000381469727,0.009073297253741829,0.021991739532840844,4.838317346572876,4.844948081970215,0.2587134596365846,46.800066811323894,-0.013224672431559448,-0.009232694648010686,-0.003991977783548761,4.799865999225309,0.11913131101383816,4.9872212811830074,4.649375255453345,7.011729181464468,14.515206312506526,-66.35256559405485,-72.72742064472385,118773832.0,27.272579355276154,31.515050833604178,4.802657779218878
2015-04-17,AKBNK.IS,Train,4.7698277727968765,4.77594261920701,4.708675567896338,4.7331366539001465,19266796.0,2.680619955062866,13.890000343322754,-0.0012911127359975748,0.019248263692547337,4.824252510070801,4.8386219882965085,-2.8858138895074372,46.54631017939649,-0.01723681480894701,-0.010833518680197952,-0.006403296128749058,4.793510823480056,0.11542672103504052,4.979411555184994,4.641164969549504,7.0317321371719945,14.729470254212345,-69.10091405788171,-74.54554169264787,99507036.0,25.454458307352123,22.424114785933103,4.7961997402634164
2015-04-20,AKBNK.IS,Train,4.727021942431871,4.74536716233128,4.678100109100342,4.678100109100342,16959923.0,2.6809298992156982,13.300000190734863,-0.011696055171163205,0.017404036431110576,4.794288206100464,4.831915626525879,-6.019656513924019,44.22221625017211,-0.0245741799056427,-0.013581650925286903,-0.010992528980355798,4.782519326872465,0.11198674476331892,4.96158474104007,4.6314642606536545,6.882493362186113,15.14266459064882,-100.1488878150714,-90.90919822348002,82547113.0,9.090801776519987,20.60594647971609,4.788785121473618
2015-04-21,AKBNK.IS,Train,4.739251414876238,4.830978870391846,4.733136568576336,4.830978870391846,26359300.0,2.6955299377441406,13.25,0.03215704389646325,0.0196102206092392,4.792453575134277,4.8311488151550295,-0.3783270657395269,51.47078642926084,-0.01784732339796946,-0.014434785419823416,-0.0034125379781460453,4.787134521493359,0.1149076030867607,4.964448620780734,4.6331721048509795,6.903305004437967,14.675767432347703,2.8630856492460612,-45.4547542765896,108906413.0,54.5452457234104,29.69683526909417,4.7944635478199205
2015-04-22,AKBNK.IS,Train,4.830979096376943,4.830979096376943,4.739251636570478,4.751482009887695,22086997.0,2.6844699382781982,12.710000038146973,-0.01659254034252853,0.01974884699036823,4.777165699005127,4.828792066574096,-3.117200557306185,47.979134010110286,-0.018715235822226006,-0.015290875500303934,-0.003424360321922072,4.783739044197581,0.11325187856673956,4.962739984548685,4.629101188623311,6.956720610815551,14.242217892048203,-20.83630812438769,-69.09103677399682,86819416.0,30.90896322600318,31.515003575311187,4.795582401565693
2015-04-23,AKBNK.IS,Train,4.751482009887695,4.751482009887695,4.751482009887695,4.751482009887695,0.0,2.7123000621795654,12.479999542236328,0.0,0.01944175650230662,4.758208751678467,4.8211517238616945,-3.836622101852359,47.979134010110286,-0.0191819451480999,-0.01606908942986313,-0.00311285571823677,4.780666945691878,0.1051624586691153,4.96263378254023,4.627630633200736,6.986317265447594,13.839636176055809,-46.26139578179359,-69.09103677399682,86819416.0,30.90896322600318,38.78772405847226,4.7944643282467885
2015-04-24,AKBNK.IS,Train,4.77594253311154,4.8370943968370455,4.763712160366439,4.830978870391846,20353133.0,2.7034499645233154,12.289999961853027,0.016592540342528668,0.019520759400329424,4.756985664367676,4.815461568832397,-0.25253651515558756,51.77338736172929,-0.012987373039570649,-0.015452746151804633,0.002465373112233984,4.785458557568066,0.10376602497484635,4.964460146147083,4.638181293290783,6.7956062904999985,13.088583420615306,13.134860522694066,-42.30780165431095,107172549.0,57.69219834568905,39.83670826589847,4.791713462167823
2015-04-27,AKBNK.IS,Train,4.886015034194055,4.947166895748361,4.8676698158004,4.9349365234375,25237580.0,2.7196600437164307,13.119999885559082,0.02129069846922205,0.018799036545776263,4.777165651321411,4.811250133514404,4.263554684631145,56.265626152669746,0.00030684663929481104,-0.012300827593584744,0.012607674232879555,4.7996945543175356,0.10465331071639414,4.980304445211593,4.633955703790481,7.204896394592811,13.302857371775369,117.39739908046148,-9.615473782151197,132410129.0,90.3845262178488,59.66189592984701,4.796072778954202
2015-04-28,AKBNK.IS,Train,4.965512639126668,5.008318603736108,4.947167079977201,4.959397792816162,19367729.0,2.6773200035095215,12.40999984741211,0.004944510349643392,0.018059590132250378,4.790618991851806,4.809689416885376,2.7883354743017574,57.27412237221927,0.012670375322296756,-0.007306587010408445,0.0199769623327052,4.8149043865555,0.102419651400838,4.999639264287354,4.6286857212167964,7.705463694444125,13.94060610942617,147.20198229460092,-13.559210276393495,151777858.0,86.4407897236065,78.17250476238145,4.803136388764196
2015-04-29,AKBNK.IS,Train,4.9777431255785975,5.02666461776115,4.941051666369026,4.965512752532959,25833441.0,2.657259941101074,13.390000343322754,0.0012322449583028598,0.014811342197257897,4.817525720596313,4.806449775695801,5.729168781906274,57.53772752046852,0.022700311956502794,-0.0013052072170261974,0.024005519173528993,4.829248040458115,0.10121917282878704,5.0165205712414425,4.638099551668103,7.839169532426878,14.661151110590394,131.23358629135168,-16.129100160025057,177611299.0,83.87089983997494,86.89873859381008,4.808805245854936
2015-04-30,AKBNK.IS,Train,4.898245342847087,4.904360868995677,4.763711929321289,4.763711929321289,21597184.0,2.656749963760376,14.550000190734863,-0.04148938415706791,0.02087301356013772,4.819971752166748,4.798093385696411,0.5161219048607943,47.19035359510376,0.014201760038139,0.0017961862340068423,0.012405573804132158,4.823006506064131,0.10840357642756439,5.015113815429321,4.6431752833103035,7.7019548352006595,13.615346168892199,-16.438648763303334,-69.35504311059329,156014115.0,30.644956889406718,66.98554881766272,4.805541288317762
2015-05-01,AKBNK.IS,Train,4.763711929321289,4.763711929321289,4.763711929321289,4.763711929321289,0.0,2.6734800338745117,12.699999809265137,0.0,0.020864593269727366,4.823029279708862,4.791538190841675,0.6459833648780937,47.19035359510376,0.007381506996250842,0.0029132503864556427,0.004468256609795199,4.817359403517194,0.1006604638255955,5.010512878657081,4.636768911122583,7.748171467955722,12.644241580172444,-54.373216356705214,-69.35504311059329,156014115.0,30.644956889406718,48.38693787292946,4.808622749349581
2015-05-04,AKBNK.IS,Train,4.769827455469879,4.775942301473204,4.733136339014135,4.763711929321289,11957121.0,2.711280107498169,12.850000381469727,0.0,0.02041905830140384,4.831590461730957,4.783782196044922,1.8300553264006894,47.190353595103765,0.001953884162904984,0.0027213771417455112,-0.0007674929788405271,4.81225012026044,0.0965279994422722,4.987386575047609,4.638492092783811,7.249093704656044,12.009043074755052,-55.458845955661225,-75.43874430880253,167971236.0,24.56125569119747,28.617056490003634,4.8120852355259425
2015-05-05,AKBNK.IS,Train,4.782057959529786,4.794288332019063,4.702560538349489,4.708675384521484,12605960.0,2.7133500576019287,14.3100004196167,-0.011620547662655729,0.01770291155989044,4.8193601131439205,4.7743250751495365,-2.5316501924679535,44.46644738900497,-0.006711173017198924,0.0008348671099566243,-0.007546040127155548,4.8023858597138736,0.09618512760136519,4.985192717976161,4.626620970302038,7.461063214560817,11.68487113422688,-71.47088948085178,-91.22823045334897,155365276.0,8.771769546651033,21.325994042418408,4.820507288988766
2015-05-06,AKBNK.IS,Train,4.678100086084132,4.720906392475032,4.6475244930204385,4.66586971282959,19072008.0,2.705080032348633,15.149999618530273,-0.009132383224548145,0.01719599344877613,4.81079888343811,4.764131917953491,-1.8018019826224487,42.41575302481413,-0.016838252332960657,-0.002699756778626832,-0.014138495554333825,4.78938432191537,0.09455632559088152,4.977170962234723,4.610793620208515,7.642442540872355,11.84441635334737,-117.37845363965529,-95.16136156211442,136293268.0,4.838638437885574,12.723887891911358,4.81735200927701
2015-05-07,AKBNK.IS,Train,4.653639452292888,4.708675793198727,4.653639452292888,4.671984672546387,11687767.0,2.693589925765991,15.130000114440918,0.0013097142745087992,0.01721635611723035,4.802849149703979,4.755622119903564,-1.6731061419548041,42.821428518325654,-0.024092881764393503,-0.006978381775780166,-0.017114499988613335,4.778203402927848,0.09173346954194991,4.957968895605493,4.603089005776953,7.423444005651876,11.992565485387827,-112.16941195437721,-93.54851203293867,147981035.0,6.451487967061312,6.6872986505326395,4.8168252335969735
2015-05-08,AKBNK.IS,Train,4.74536729875379,4.824864387512207,4.696445464015828,4.824864387512207,19495456.0,2.6877501010894775,12.859999656677246,0.03219866336529978,0.019599818243290126,4.802237701416016,4.753652286529541,-0.12656819753680107,51.93775872875357,-0.017306612669075072,-0.009044027954439147,-0.008262584714635925,4.782647306221596,0.0961010585007978,4.955932181883075,4.603291183900616,7.378026111299013,11.327744640991071,-0.2292256261253899,-53.22576458689284,167476491.0,46.77423541310716,19.35478727268468,4.822319247458449
2015-05-11,AKBNK.IS,Train,4.904361702814033,4.928822451276574,4.861555733077278,4.892131328582764,13416939.0,2.690999984741211,13.850000381469727,0.013845434864818772,0.01882182257650707,4.797957181930542,4.75290771484375,-0.8673909917876665,55.31371993688252,-0.006426485028435458,-0.00852051936923841,0.0020940343408029517,4.79307435597028,0.09666227316248129,4.96904495243038,4.606077880821573,7.581460372462592,11.56639620095292,106.75422753794827,-35.48379092568789,180893430.0,64.51620907431212,39.247310818160194,4.829482952854143
2015-05-12,AKBNK.IS,Train,4.83709507434164,4.886015892028809,4.830979547039873,4.886015892028809,13380209.0,2.6924901008605957,13.859999656677246,-0.0012508376512091498,0.01871075971882732,4.790618991851806,4.751800670623779,-1.4796534549749047,54.93592136617451,0.001683226703129037,-0.006479770154764921,0.008162996857893958,4.801925930832997,0.09412580947536767,4.976520129882221,4.604717853821391,7.761048764120361,11.480515941156499,70.66309264236757,-37.09676622291799,167513221.0,62.90323377708201,58.06455942150043,4.837606721678181
2015-05-13,AKBNK.IS,Train,4.934936134157664,5.045009136199951,4.9288212885572245,5.045009136199951,30113892.0,2.660099983215332,13.760000228881836,0.03202223935096382,0.02152965306261365,4.798568630218506,4.756635370254517,1.6009702850212248,62.17023002159688,0.020701029142330185,-0.0010436102953459,0.021744639437676086,4.825076712296517,0.09875919766792303,5.019029177655175,4.597065173159645,8.776203500120088,12.51294826658294,167.18219556328947,-0.0,197627113.0,100.00000000000001,75.80648095046472,4.858413854955464
2015-05-14,AKBNK.IS,Train,5.081700398714132,5.167312320492997,5.07558487278979,5.118391513824463,24563225.0,2.629689931869507,12.739999771118164,0.014440767492016388,0.015522083332805163,4.834036588668823,4.766900424957275,7.445445689527806,64.96571753493203,0.04121897252608342,0.007408906268939965,0.03381006625714345,4.853011455299178,0.10044091099828897,5.074778443590512,4.5792298972450585,10.26617191222694,14.13715855162341,202.37306972983174,-9.411687631549462,222190338.0,90.58831236845054,84.49718204851085,4.888250185558428
2015-05-15,AKBNK.IS,Train,5.16731245982243,5.179542831855648,5.124506497778793,5.136736869812012,12082844.0,2.5910398960113525,12.380000114440918,0.0035777953957446206,0.015378736100037822,4.8713390827178955,4.779453687667846,7.830552015429477,65.64912652703268,0.05828799961462838,0.01758472493807765,0.04070327467655073,4.880032923348019,0.0976345115006387,5.125011116528877,4.569357245897881,11.463436293272876,15.70717281906828,177.7212103284996,-8.045956110715059,234273182.0,91.95404388928495,94.18078541924517,4.89849927471864
2015-05-18,AKBNK.IS,Train,5.210118777846176,5.265155792236328,5.179542847669776,5.265155792236328,15122727.0,2.576119899749756,12.729999542236328,0.024692707683291865,0.016003422280887972,4.9214834690094,4.793374509811401,10.52632632608585,70.05294265010244,0.0812411628020131,0.030316012510864743,0.05092515029114836,4.916711291813572,0.0998333979951871,5.197416430390205,4.555657500350152,13.16013668300651,17.58274218423244,189.0270636459349,-0.0,249395909.0,100.0,94.18078541924517,4.914508303617445
2015-05-19,AKBNK.IS,Train,5.265155792236328,5.265155792236328,5.265155792236328,5.265155792236328,0.0,2.582200050354004,12.850000381469727,0.0,0.014620532517602708,4.977131509780884,4.812338771820069,11.818194338563343,70.05294265010244,0.09829858509637912,0.04391252702796762,0.0543860580684115,4.9498964823300255,0.09270244099553089,5.2600031135203835,4.536488509404421,14.770892110454383,19.324342309027735,167.59541033762258,-0.0,249395909.0,100.0,97.31801462976165,4.906543372880439
2015-05-20,AKBNK.IS,Train,5.16731298575703,5.179543359035069,5.124507019356557,5.161198139190674,20660816.0,2.591020107269287,12.880000114440918,-0.019941985259129304,0.016559430745933565,5.026664352416992,4.826582088470459,10.61599351990253,62.52707901459785,0.10224953240488954,0.05557992810335201,0.046669604301537534,4.970020449650088,0.09612717898726235,5.291170250680882,4.54629298517422,15.143685880151919,19.435601683332504,102.71600644162655,-16.831668533902533,228735093.0,83.16833146609747,94.38944382203249,4.941845495625306
2015-05-21,AKBNK.IS,Train,5.197889922597437,5.210119616491284,5.057240621146425,5.075585842132568,34037865.0,2.5782198905944824,12.109999656677246,-0.016726794918432156,0.01849152473626969,5.06702446937561,4.838752908706665,8.638752005284418,57.08784232623967,0.09735029611598289,0.0639340017058782,0.0334162944101047,4.980074296553181,0.10018088015566214,5.305053366152313,4.564820252927277,14.999849882456074,18.925399418403977,75.6944330547644,-30.693060786334375,194697228.0,69.30693921366563,84.15842355992102,4.966491104814116
2015-05-22,AKBNK.IS,Train,5.008319130153109,5.045010252308592,4.971628688142996,4.983859062194824,18415403.0,2.59089994430542,12.130000114440918,-0.01823745210441762,0.018119069081856565,5.082923936843872,4.8494494438171385,3.2953190372382237,51.88047251404439,0.0850852220357261,0.06816424577184778,0.016920976263878326,4.980434750423814,0.10045061400094145,5.310099211440916,4.575062426818972,14.871517766123935,17.73981208113911,24.115656145179535,-45.544442193687814,176281825.0,54.455557806312186,68.97694282869175,4.9792352104712485
2015-05-25,AKBNK.IS,Train,4.947166732784512,4.947166732784512,4.8799000273632345,4.904360771179199,12246569.0,2.599440097808838,16.602000045776368,-0.01607974038970819,0.01863706703783863,5.084146881103516,4.856154365539551,0.24998189490506545,47.810042861487766,0.06816445733871479,0.06816428808522118,1.6925349360930042e-07,4.9731896095433745,0.1007012154888449,5.308939089297436,4.573164973736622,14.891041641893258,16.985393421419637,-14.170635358039501,-58.41592249537454,164035256.0,41.58407750462546,55.115524841534416,4.988382116741651
