Tarih,Hisse_Kodu,Set,Open,High,Low,Close,Volume,USD_TRY,VIX,Gunluk_Getiri,Volatilite_10,MA_10,MA_50,Momentum_10,RSI_14,MACD,MACD_Signal,MACD_Histogram,EMA_20,ATR_14,BB_Upper,BB_Lower,BB_Width,ADX_14,CCI_20,Williams_R,OBV,Stoch_K,Stoch_D
2015-03-25,AKBNK.IS,Train,4.8272906911938875,4.881327729121913,4.761245756511049,4.8092780113220215,22794029.0,2.5554299354553223,15.4399995803833,0.005006370164448721,0.022817262086167824,4.703606128692627,5.048120899200439,8.097158311556608,49.52675480487469,-0.060489196477613305,-0.11186715673641431,0.05137796025880101,4.778675226938889,0.13697812260205147,5.129692301749293,4.288327231408056,17.867133687270506,27.28343784059937,36.35732947923714,-24.999967558574994,86022567.0,75.000032441425,80.95237252015883
2015-03-26,AKBNK.IS,Train,4.69520086738658,4.767249584197998,4.665179956572743,4.767249584197998,19886471.0,2.5859899520874023,15.800000190734863,-0.008777439742964506,0.0234035509920953,4.7336266040802,5.035031967163086,6.72043297703092,47.85292953081446,-0.05494885534465599,-0.10048349645806266,0.045534641113406674,4.777587070487375,0.13748668918399626,5.075095954595461,4.3099011271611305,16.306767509215007,26.28770103656308,15.584432216408711,-31.24993882316352,66136096.0,68.75006117683647,71.72620757967337
2015-03-27,AKBNK.IS,Train,4.701204660965111,4.75524136566058,4.695200879461937,4.70720911026001,21934078.0,2.6029999256134033,15.069999694824219,-0.01267434470062818,0.02398775354485608,4.759444236755371,5.021102495193482,5.8029764965706345,45.48782117734494,-0.05477148792961817,-0.09134109475237377,0.036569606822755604,4.770884407608579,0.13281254743771517,5.0495196373151945,4.313862702162345,15.71348703878514,25.363088289957965,15.551062756005562,-40.178448941264264,44202018.0,59.82155105873573,67.8572148923324
2015-03-30,AKBNK.IS,Train,4.812634104083112,4.867670446540821,4.782058509416688,4.818748950958252,32980043.0,2.6113998889923096,14.510000228881836,0.023419153818053436,0.02369502217627538,4.784407663345337,5.009403820037842,5.463514993746692,50.39301256462949,-0.04511058328459239,-0.08209499245881749,0.0369844091742251,4.775442935546643,0.13478746092650773,5.032060192854743,4.320261098115106,15.221870006260724,23.678938480259973,64.07684809851634,-23.591561281546888,77182061.0,76.40843871845311,68.32668365134175
2015-03-31,AKBNK.IS,Train,4.818748950958252,4.818748950958252,4.818748950958252,4.818748950958252,22338112.0,2.60260009765625,15.289999961853027,0.0,0.023089746335373317,4.79976453781128,4.995543670654297,3.2918073443782205,50.39301256462949,-0.037027417727553136,-0.07308147751256462,0.036054059785011486,4.779567317966796,0.1251597851460429,5.011370308256233,4.328689067506706,14.618349055061824,22.115085085540407,66.89201762716755,-27.239759616315837,99520173.0,72.76024038368416,69.66341005362433
2015-04-01,AKBNK.IS,Train,4.733136355289613,4.745366727483583,4.671984154247127,4.7025604248046875,17371385.0,2.5959599018096924,15.109999656677246,-0.024407209012432103,0.024237745932878533,4.8095067024230955,4.9780388450622555,2.1154985940717004,45.451979010235355,-0.03954108876232265,-0.06637339976251623,0.02683231100019358,4.772233328141833,0.12670300025783446,5.001257021578667,4.328730981198433,14.416439553406807,21.60115450081502,20.09998801630052,-47.18984292266639,82148788.0,52.81015707733361,67.32627872649029
2015-04-02,AKBNK.IS,Train,4.727022171020508,4.751482238687447,4.708675930015919,4.727022171020508,12172330.0,2.596859931945801,14.670000076293945,0.005188310477189556,0.01777323139180873,4.798279047012329,4.958501520156861,-2.3200996773492686,46.63825676599878,-0.03910851407704907,-0.060920422625422806,0.021811908548373733,4.767927503654088,0.12114720123104339,5.007209030760705,4.334967311249794,14.391544216264283,21.07496447577853,27.960018234155935,-54.86836162455026,94321118.0,45.13163837544974,56.90067861215582
2015-04-03,AKBNK.IS,Train,4.720906374053649,4.873785018920898,4.708675660774168,4.873785018920898,14074167.0,2.58870005607605,14.6875,0.030575404405344862,0.020297883275010007,4.796323919296265,4.944781436920166,-0.39954901886266614,53.21256394516224,-0.02661634360420173,-0.054059606821178594,0.027443263216976863,4.778009171774736,0.1242873552964496,5.0278714512847404,4.350776019189503,14.439084830235101,19.65736200593636,65.17801596737631,-26.547844120486005,108395285.0,73.452155879514,57.13131711076577
2015-04-06,AKBNK.IS,Train,4.934936842944252,4.9838586754277205,4.928821996465559,4.977743148803711,6907785.0,2.566270112991333,14.739999771118164,0.021105758847374142,0.02109230135917042,4.798760652542114,4.931459379196167,0.4919338520224621,57.23200687105652,-0.00823275417067304,-0.044894236291077486,0.036661482120404446,4.797031455301305,0.12327209109719049,5.065693204020357,4.353817112828398,15.114927788095747,18.88411979380474,124.00650809802455,-1.5414732752994473,115303070.0,98.45852672470056,72.34744032655476
2015-04-07,AKBNK.IS,Train,4.910475885959873,4.9288217848991005,4.830978804277326,4.849324703216553,23245996.0,2.570580005645752,14.779999732971191,-0.026137146542079756,0.019662729170745043,4.805167007446289,4.915568952560425,1.3387680834484257,51.3620779892197,-0.003980042961376995,-0.036711397625137386,0.03273135466376039,4.802011764626567,0.12495010919927584,5.047650761010517,4.425097852347027,13.1440817037122,17.579717543179903,75.52761510284786,-42.21617706213722,92057074.0,57.78382293786278,76.56483518069244
2015-04-08,AKBNK.IS,Train,4.886015348298038,4.904361248016357,4.855439755627929,4.904361248016357,12888047.0,2.600939989089966,13.979999542236328,0.011285401067085876,0.019892096114288726,4.814675331115723,4.903541116714478,1.977079230406115,53.56039740086311,0.003787589542315395,-0.02861160019164683,0.032399189733962226,4.811759334473214,0.11995628317074218,5.04888317280793,4.46939828700042,12.17625026648829,16.368486881885413,79.52057710661501,-24.945947974499152,104945121.0,75.05405202550085,77.09880056268806
2015-04-09,AKBNK.IS,Train,4.879900300338913,4.965512568411211,4.879900300338913,4.941051483154297,21554510.0,2.59768009185791,13.09000015258789,0.007453299519267778,0.019578534745067298,4.832055521011353,4.895129051208496,3.6457478444678033,55.01994994603517,0.012757034454591754,-0.020337873262399116,0.03309490771699087,4.824072872442841,0.11750313923513901,5.049783306616732,4.51589881847482,11.16249695861186,15.580612145817696,99.14055902286952,-13.432711298461104,126499631.0,86.5672887015389,73.13505455496751
2015-04-10,AKBNK.IS,Train,4.892131239534349,4.9043616135429975,4.830979369491108,4.843209743499756,21240272.0,2.618769884109497,12.579999923706055,-0.020000488318286755,0.02037523637583956,4.8456555843353275,4.884399900436401,2.889198887368611,50.46503595019043,0.011833958963793911,-0.013903506817160512,0.025737465780954424,4.8258954315911184,0.11697235169428542,5.021975727187304,4.583124093903395,9.137888027364095,14.483656494266,48.7751892772717,-44.13502490323816,105259359.0,55.86497509676184,72.49543860793385
2015-04-13,AKBNK.IS,Train,4.818748584513874,4.818748584513874,4.7331366539001465,4.7331366539001465,20882623.0,2.626620054244995,13.9399995803833,-0.02298954799009834,0.020454299007503528,4.837094354629516,4.868827505111694,-1.77664987176974,45.864789788078724,0.002195132454923865,-0.010683778962743638,0.012878911417667503,4.817061262287217,0.11647954725895142,5.005542939226771,4.615959078748082,8.098192148187884,14.110991660492514,-42.709233459011905,-78.6754830785143,84376736.0,21.324516921485692,54.58559357326214
2015-04-14,AKBNK.IS,Train,4.659754562642669,4.837094283132654,4.647524190185064,4.824863910675049,39776819.0,2.6681900024414062,13.670000076293945,0.01919440626886835,0.021514347823149236,4.837705850601196,4.860133085250855,0.1268993213597662,49.95854914224028,0.0019356035943483008,-0.008159902451325252,0.010095506045673552,4.817804371657487,0.1217003005224256,5.001739484624974,4.635730903787502,7.595532148716916,14.295825058679217,-42.15831718165647,-47.272810766924806,124153555.0,52.727189233075194,43.305560417107564
2015-04-15,AKBNK.IS,Train,4.751481664173787,4.763712036601133,4.696444988250732,4.696444988250732,32911718.0,2.6868999004364014,12.84000015258789,-0.02697669231811909,0.02185260226165083,4.837094306945801,4.852712907791138,-0.13004482667990538,44.84553503311493,-0.008534033667522145,-0.008234728694564632,-0.0002993049729575134,4.806246335142558,0.12218020208684637,4.988447394520645,4.658153614848252,6.847878944129815,14.467456071281154,-106.44236876749818,-85.45471837942118,91241837.0,14.545281620578818,29.532329258379892
2015-04-16,AKBNK.IS,Train,4.745367617771066,4.775943213919704,4.733137243282531,4.739252090454102,27531995.0,2.6975600719451904,12.600000381469727,0.009073499399685532,0.021991759926454527,4.8383172988891605,4.844948043823242,0.2587235471111289,46.80009726898249,-0.013224675407264463,-0.009232718037104598,-0.003991957370159865,4.799865930886514,0.11913148948556959,4.987221352256981,4.649374993644509,7.011736228967615,14.515208463383319,-66.35191986194764,-72.72717955078012,118773832.0,27.27282044921987,31.515097100957956
2015-04-17,AKBNK.IS,Train,4.7698277727968765,4.77594261920701,4.708675567896338,4.7331366539001465,19266796.0,2.680619955062866,13.890000343322754,-0.001291213350434796,0.019248287892856805,4.824252462387085,4.838621950149536,-2.8858138895074372,46.54632129159265,-0.01723681216028794,-0.010833536861741266,-0.006403275298546673,4.793510761649718,0.11542688675879116,4.97941167866693,4.64116470301642,7.0317403496634405,14.729472658209646,-69.10076647625003,-74.5454398904961,99507036.0,25.454560109503905,22.42422072643419
2015-04-20,AKBNK.IS,Train,4.727021460608127,4.745366678637614,4.678099632263184,4.678099632263184,16959923.0,2.6809298992156982,13.300000190734863,-0.011696157100829366,0.017404066766844688,4.794288110733032,4.831915588378906,-6.01966609330857,44.22221296125269,-0.02457421091890577,-0.013581671673174167,-0.010992539245731603,4.782519225517667,0.11198689815990827,4.961584775579655,4.631463987695491,6.882499944083639,15.142669739111279,-100.14917413204876,-90.90921584919836,82547113.0,9.090784150801634,20.606054903175128
2015-04-21,AKBNK.IS,Train,4.739251414876238,4.830978870391846,4.733136568576336,4.830978870391846,26359300.0,2.6955299377441406,13.25,0.032157145826129434,0.01961025533862831,4.7924535274505615,4.8311487865448,-0.37831726987756165,51.470786170901754,-0.017847342392815158,-0.014434805817102367,-0.0034125365757127907,4.787134429791399,0.11490777958624783,4.9644486774053025,4.633171857491549,6.903311476198387,14.675773433026098,2.8631846318512615,-45.4546922018942,108906413.0,54.5453077981058,29.696884019470435
2015-04-22,AKBNK.IS,Train,4.830979581192068,4.830979581192068,4.739252112180251,4.7514824867248535,22086997.0,2.6844699382781982,12.710000038146973,-0.01659243998707453,0.01974885953694088,4.777165651321411,4.8287920570373535,-3.117200254229601,47.979162275019355,-0.01871520714617514,-0.015290886082916923,-0.0034243210632582156,4.783739006642204,0.1132520431166456,4.9627400004484254,4.629100981988708,6.956725389226475,14.242220009359391,-20.83570048302083,-69.09080064603356,86819416.0,30.90919935396645,31.515097100957956
2015-04-23,AKBNK.IS,Train,4.7514824867248535,4.7514824867248535,4.7514824867248535,4.7514824867248535,0.0,2.7123000621795654,12.479999542236328,0.0,0.019441775575739874,4.758208751678467,4.8211517238616945,-3.836612451332428,47.979162275019355,-0.019181879449848616,-0.016069084756303264,-0.0031127946935453517,4.780666957126266,0.10516261146545662,4.962633795181064,4.627630477508754,6.986320880151315,13.839634687383164,-46.26082833136633,-69.09080064603356,86819416.0,30.90919935396645,38.78790216867956
2015-04-24,AKBNK.IS,Train,4.77594253311154,4.8370943968370455,4.763712160366439,4.830978870391846,20353133.0,2.7034499645233154,12.289999961853027,0.016592439987074555,0.019520766683959703,4.756985664367676,4.815461559295654,-0.25253651515558756,51.773384848221774,-0.01298731712231227,-0.015452731229505067,0.002465414107192797,4.785458567913465,0.10376613279736628,4.964460203064989,4.638181045638015,6.7956127689565315,13.088577401116806,13.134970580433786,-42.30774054380299,107172549.0,57.69225945619701,39.83688605470996
2015-04-27,AKBNK.IS,Train,4.886015506304185,4.947167373767277,4.867670286137927,4.934937000274658,25237580.0,2.7196600437164307,13.119999885559082,0.021290795093997738,0.0187990538836935,4.777165699005127,4.811250152587891,4.263564759074227,56.265636161867754,0.0003069322944400099,-0.012300798524716052,0.012607730819156062,4.799694609090721,0.10465344498151377,4.980304630567639,4.633955423067004,7.2049061616488945,13.302848439897417,117.39786488118617,-9.615309939034304,132410129.0,90.3846900609657,59.6620496237097
2015-04-28,AKBNK.IS,Train,4.965512639126668,5.008318603736108,4.947167079977201,4.959397792816162,19367729.0,2.6773200035095215,12.40999984741211,0.004944413724867383,0.018059617721562372,4.7906190872192385,4.8096894264221195,2.7883456327847096,57.274111120797635,0.012670445261937502,-0.007306549767385342,0.019976995029322844,4.814904436112191,0.10241974201579494,4.999639467618242,4.628685470202192,7.70547317029006,13.940590077522218,147.2018698597167,-13.559193014784569,151777858.0,86.44080698521543,78.1725855007927
2015-04-29,AKBNK.IS,Train,4.977742647566958,5.026664135051591,4.9410511918808595,4.965512275695801,25833441.0,2.657259941101074,13.390000343322754,0.0012321489285060095,0.01481137621159274,4.817525815963745,4.806449766159058,5.72916936359744,57.53769555362807,0.022700330748102182,-0.0013051736642878372,0.02400550441239002,4.829248039882059,0.10121925638400467,5.016520605146096,4.638099517763449,7.839170937128579,14.661125019671632,131.23317700497884,-16.129099606562917,177611299.0,83.87090039343708,86.89879914653939
2015-04-30,AKBNK.IS,Train,4.898245342847087,4.904360868995677,4.763711929321289,4.763711929321289,21597184.0,2.656749963760376,14.550000190734863,-0.0414892881272711,0.02087300716309008,4.819971799850464,4.798093366622925,0.5161117914882605,47.190354810111,0.014201776580628156,0.0017962163846953617,0.012405560195932794,4.8230065055429385,0.10840361995475518,5.015113849924895,4.643175248814729,7.701956263841864,13.615324378778908,-16.43864877984999,-69.3549200738719,156014115.0,30.64507992612811,66.98559576826021
2015-05-01,AKBNK.IS,Train,4.763711929321289,4.763711929321289,4.763711929321289,4.763711929321289,0.0,2.6734800338745117,12.699999809265137,0.0,0.02086458590245687,4.823029327392578,4.791538181304932,0.6459833648780937,47.190354810111,0.007381521588098572,0.002913277425376004,0.004468244162722568,4.817359403045638,0.10066050424370124,5.010512912986019,4.636768876793645,7.748172891317812,12.644223783664234,-54.37321664926657,-69.3549200738719,156014115.0,30.64507992612811,48.38702008189776
2015-05-04,AKBNK.IS,Train,4.769827455469879,4.775942301473204,4.733136339014135,4.763711929321289,11957121.0,2.711280107498169,12.850000381469727,0.0,0.02041904328020827,4.831590557098389,4.783782186508179,1.8300657059047654,47.19035481011101,0.0019538970601837846,0.0027214013523375606,-0.000767504292153776,4.812250119833796,0.0965280369733704,4.987386611821575,4.638492056009846,7.2490952327852245,12.009028597069085,-55.458846293536205,-75.43860709474606,167971236.0,24.56139290525394,28.617184252503375
2015-05-05,AKBNK.IS,Train,4.782057959529786,4.794288332019063,4.702560538349489,4.708675384521484,12605960.0,2.7133500576019287,14.3100004196167,-0.011620547662655729,0.01770287482152762,4.819360208511353,4.77432505607605,-2.5316501924679535,44.46644927385585,-0.006711161594551207,0.0008348887629598071,-0.007546050357511014,4.802385859327861,0.09618516245167066,4.985192800694867,4.626620935267046,7.461065627733721,11.684859373109552,-71.4708833188742,-91.22809350530409,155365276.0,8.77190649469591,21.326126442025977
2015-05-06,AKBNK.IS,Train,4.678099129910005,4.720905427551566,4.64752354309577,4.665868759155273,19072008.0,2.705080032348633,15.149999618530273,-0.009132587618256558,0.01719597486744991,4.810798835754395,4.764131870269775,-1.8018319084364913,42.415711773467415,-0.016838318272408337,-0.002699752644113822,-0.014138565628294516,4.789384230739996,0.09455635688053676,4.977171054309001,4.610793432766804,7.642448447448041,11.844413931480076,-117.37928122979189,-95.16136851375667,136293268.0,4.838631486243326,12.723976962064382
2015-05-07,AKBNK.IS,Train,4.653639452292888,4.708675793198727,4.653639452292888,4.671984672546387,11687767.0,2.693589925765991,15.130000114440918,0.0013099186682172558,0.017216341769005328,4.802849054336548,4.7556220817565915,-1.6731160095943824,42.821449861673266,-0.024092931487137648,-0.006978388412718588,-0.01711454307441906,4.778203320435843,0.09173349859662978,4.957968977746332,4.603088828268683,7.423449511086287,11.992571735681276,-112.16930450390987,-93.5482694362973,147981035.0,6.4517305637026805,6.687422848213963
2015-05-08,AKBNK.IS,Train,4.74536682977326,4.824863910675049,4.6964449998702005,4.824863910675049,19495456.0,2.6877501010894775,12.859999656677246,0.03219856453616302,0.01959979792891039,4.802237558364868,4.753652229309082,-0.12657806794135046,51.93773455977478,-0.017306687158075817,-0.009044048161790035,-0.008262638996285782,4.78264718617291,0.09610105142034639,4.955932215538083,4.6032910071944615,7.37803062292791,11.327736793114672,-0.22967733472348412,-53.22569744788932,167476491.0,46.77430255211068,19.354888200685554
2015-05-11,AKBNK.IS,Train,4.904361224784778,4.928821970863124,4.861555259220331,4.8921308517456055,13416939.0,2.690999984741211,13.850000381469727,0.013845436223722255,0.018821788464795375,4.797956943511963,4.752907657623291,-0.867410232930437,55.31369275703336,-0.006426578072320943,-0.008520554143896217,0.0020939760715752744,4.793074201941739,0.09666226633232702,4.969044916833573,4.606077725683518,7.581463020397178,11.566375952665842,106.75381009603703,-35.48374565012589,180893430.0,64.5162543498741,39.24742915522915
2015-05-12,AKBNK.IS,Train,4.837094602278773,4.88601541519165,4.8309790755738335,4.88601541519165,13380209.0,2.6924901008605957,13.859999656677246,-0.0012508377732048535,0.018710728382847458,4.7906187057495115,4.751800603866577,-1.4796630697946496,54.93589489529188,0.0016831201822684605,-0.006479819278663282,0.008162939460931742,4.801925746060778,0.09412580274943023,4.976520067768464,4.604717725200286,7.761050306903488,11.480485020139442,70.66274903105821,-37.096718959685866,167513221.0,62.903281040314134,58.064612647432966
2015-05-13,AKBNK.IS,Train,4.9349366005910955,5.045009613037109,4.928821754412701,5.045009613037109,30113892.0,2.660099983215332,13.760000228881836,0.032022431459797905,0.02152965737740148,4.798568439483643,4.7566353130340575,1.6009896447223848,62.17023581474047,0.020700989353082733,-0.001043657552314079,0.021744646905396812,4.825076590534715,0.09875925954200372,5.019029247448362,4.597065007999026,8.77620847383643,12.51291406236995,167.1826562078384,-0.0,197627113.0,100.00000000000001,75.80651179672941
2015-05-14,AKBNK.IS,Train,5.08170087213309,5.167312801887693,5.075585345639016,5.118391990661621,24563225.0,2.629689931869507,12.739999771118164,0.014440766136931876,0.015522115074861434,4.834036445617675,4.76690037727356,7.445455699309365,64.96571739663565,0.04121898547287728,0.007408871052724192,0.03381011442015309,4.853011390546801,0.10044096877833086,5.074778656461866,4.579229589006273,10.266182809367667,14.13712088706436,202.37336232018504,-9.4116625918304,222190338.0,90.58833740816961,84.49720614949457
2015-05-15,AKBNK.IS,Train,5.167311980146976,5.179542351044864,5.124506022076966,5.1367363929748535,12082844.0,2.5910398960113525,12.380000114440918,0.0035776094054123086,0.01537877322035047,4.871338891983032,4.779453630447388,7.83054200564792,65.64909023864648,0.05828797765470828,0.017584692373121012,0.040703285281587266,4.880032819349473,0.09763449675011028,5.1250111918357835,4.5693570275398265,11.463442520893748,15.70712711847187,177.7209552432426,-8.045948269202219,234273182.0,91.95405173079779,94.1807963796558
2015-05-18,AKBNK.IS,Train,5.210118305993428,5.26515531539917,5.1795423785861265,5.26515531539917,15122727.0,2.576119899749756,12.729999542236328,0.024692709947417877,0.0160034597745213,4.9214832305908205,4.7933744430542,10.526316316304293,70.05290749640538,0.08124111374378362,0.030315976647253537,0.050925137096530085,4.916711152306586,0.09983338429826785,5.197416337691366,4.555657449997843,13.160136007657028,17.58268978595732,189.02684044645207,-0.0,249395909.0,100.0,94.18079637965577
2015-05-19,AKBNK.IS,Train,5.26515531539917,5.26515531539917,5.26515531539917,5.26515531539917,0.0,2.582200050354004,12.850000381469727,0.0,0.014620574357373736,4.9771312236785885,4.812338714599609,11.81818421178417,70.05290749640538,0.09829851536634937,0.043912484391072704,0.05438603097527667,4.9498963106963565,0.092702428276963,5.260002919815288,4.536488512374654,14.770888382819663,19.324283691479526,167.59520437778974,-0.0,249395909.0,100.0,97.31801724359924
2015-05-20,AKBNK.IS,Train,5.16731298575703,5.179543359035069,5.124507019356557,5.161198139190674,20660816.0,2.591020107269287,12.880000114440918,-0.019941894694443584,0.016559422418759347,5.026664161682129,4.826582021713257,10.616016129117972,62.527083814333054,0.10224948531194133,0.05557988457524644,0.0466696007366949,4.970020294362482,0.09612713311736658,5.291170099762969,4.546292897673554,15.143684957870068,19.43554384482547,102.71601852088315,-16.831578437229272,228735093.0,83.16842156277073,94.38947385425689
2015-05-21,AKBNK.IS,Train,5.1978894342701505,5.210119127015053,5.05724014603275,5.07558536529541,34037865.0,2.5782198905944824,12.109999656677246,-0.016726888865652382,0.01849154218168608,5.067024230957031,4.83875283241272,8.638741798976143,57.0878201421175,0.0973502292570192,0.063933953511601,0.033416275745418195,4.980074110641808,0.10018083653629065,5.305053199259227,4.564820086034352,14.999850389727806,18.92533850829562,75.69429800141661,-30.693037276365544,194697228.0,69.30696272363446,84.15846142880171
2015-05-22,AKBNK.IS,Train,5.008319130153109,5.045010252308592,4.971628688142996,4.983859062194824,18415403.0,2.59089994430542,12.130000114440918,-0.018237358157197445,0.018119089154558014,5.082923746109008,4.84944935798645,3.2953292458259265,51.880480198614336,0.08508517849078512,0.06816419850743782,0.016920979983347295,4.980434582218286,0.10045053943744234,5.310099058432648,4.575062246041229,14.871518830122726,17.739752871025924,24.115724158903305,-45.54433010388658,176281825.0,54.45566989611343,68.97701806083953
2015-05-25,AKBNK.IS,Train,4.947167213783573,4.947167213783573,4.879900501822143,4.904361248016357,12246569.0,2.599440097808838,13.577500343322754,-0.016079643162534803,0.018637078740339704,5.084146785736084,4.856154289245605,0.25000141331845027,47.810073000570746,0.06816447059427677,0.06816425292480562,2.17669471155868e-07,4.9731895027704835,0.10070111236138797,5.3089389255749415,4.573164803673106,14.891042273198691,16.98533769192455,-14.170357535221784,-58.41572334228607,164035256.0,41.58427665771393,55.11563642582059
2015-05-26,AKBNK.IS,Train,4.947167027803303,4.977742959396621,4.849324726849978,4.861555099487305,15202614.0,2.614449977874756,14.0600004196167,-0.00876649382367422,0.018854583308830778,5.08170075416565,4.860081787109375,-0.5006188811499332,45.72957782919417,0.05071596713920368,0.06467459576768522,-0.013958628628481545,4.962557654838752,0.10268090666033478,5.305540008540398,4.566779451374763,14.966301691618558,16.49875439961845,-18.590799423396735,-65.9999585066723,148832642.0,34.00004149332771,43.34666268238501
2015-05-27,AKBNK.IS,Train,4.873784685487682,4.965512478263394,4.843209094635084,4.947166919708252,18852951.0,2.637079954147339,13.270000457763672,0.01745670723066117,0.01647530780126721,5.071916484832764,4.866922349929809,-1.9393955776816816,50.38023443692357,0.043296960436880916,0.06039906870152437,-0.01710210826464345,4.96109187054061,0.1040825121580473,5.304417680641291,4.566067243675115,14.96077330805125,16.09121622790987,-7.846790335824652,-55.91394898387772,167685593.0,44.08605101612228,39.8901230557213
