Tarih,Hisse_Kodu,Set,Open,High,Low,Close,Volume,USD_TRY,VIX,Gunluk_Getiri,Volatilite_10,MA_10,MA_50,Momentum_10,RSI_14,MACD,MACD_Signal,MACD_Histogram
2015-04-21,THYAO.IS,Train,8.870108059928626,9.006872177124023,8.850570861260328,9.006872177124023,23054905.0,2.6955299377441406,13.25,0.02415043764391785,0.015667309964211378,8.791957664489747,8.700130529403687,4.416766225556109,58.57050889475267,0.04991370823756469,0.03117653627088301,0.01873717196668168
2015-04-22,THYAO.IS,Train,9.026410017122178,9.026410017122178,8.899414956052546,8.948259353637695,16299231.0,2.6844699382781982,12.710000038146973,-0.006528833452057897,0.014409750837296132,8.803680324554444,8.703647317886352,1.3274393145838195,56.59565554844459,0.06047423738283264,0.03703607649327294,0.023438160889559703
2015-04-23,THYAO.IS,Train,8.948259353637695,8.948259353637695,8.948259353637695,8.948259353637695,0.0,2.7123000621795654,12.479999542236328,0.0,0.014290932949493046,8.809541606903077,8.701302804946899,0.6593380657771789,56.595655548444576,0.06805899113046188,0.04324065942071073,0.024818331709751146
2015-04-24,THYAO.IS,Train,8.967797140822164,9.085023131545606,8.958028075354537,9.065485000610352,9604724.0,2.7034499645233154,12.289999961853027,0.013015317580099633,0.013854765374916561,8.838848114013672,8.70481957435608,3.3407551560577655,59.74402416011264,0.08257719463846769,0.05110796646426212,0.03146922817420557
2015-04-27,THYAO.IS,Train,9.085022644491161,9.192479563986135,9.05571638128877,9.153404235839844,14858163.0,2.7196600437164307,13.119999885559082,0.009651512402632073,0.013891949889933834,8.869131469726563,8.706187200546264,3.4216274647389535,61.9719579722679,0.10002430510164118,0.060891234191737934,0.03913307090990324
2015-04-28,THYAO.IS,Train,9.172942327835184,9.182710461109423,9.026409149169922,9.026409149169922,9262132.0,2.6773200035095215,12.40999984741211,-0.013971227284849484,0.014837675731168872,8.889646053314209,8.70560103416443,2.3255834067135757,57.05961726693411,0.10242315333585417,0.06919761802056118,0.03322553531529299
2015-04-29,THYAO.IS,Train,9.075254294074231,9.094792425500337,9.016640831425292,9.045948028564453,9761437.0,2.657259941101074,13.390000343322754,0.0021622953569636,0.01112384242487705,8.934582710266113,8.704233407974243,5.227270533756356,57.616276968664486,0.10469403445867798,0.07629690130818455,0.028397133150493428
2015-04-30,THYAO.IS,Train,8.870107895791913,8.899414159066726,8.655193124641553,8.674731254577637,18366768.0,2.656749963760376,14.550000190734863,-0.04190257974610814,0.01833465328466418,8.933605766296386,8.69231541633606,-0.11249281957805529,45.537879906759656,0.07566738630856662,0.07617099830826096,-0.0005036119996943422
2015-05-01,THYAO.IS,Train,8.674731254577637,8.674731254577637,8.674731254577637,8.674731254577637,0.0,2.6734800338745117,12.699999809265137,0.0,0.018331198057458892,8.933605766296386,8.685086469650269,0.0,45.537879906759656,0.05206340401080389,0.07134947944876956,-0.019286075437965663
2015-05-04,THYAO.IS,Train,8.782188155709013,8.870107876976265,8.762650957443684,8.850570678710938,10934592.0,2.711280107498169,12.850000381469727,0.02006759435738431,0.018980720549798907,8.93946704864502,8.677466764450074,0.6666640633576004,51.1622952339786,0.0470040169105328,0.06648038694112221,-0.019476370030589413
2015-05-05,THYAO.IS,Train,8.850570998407598,8.889646327979028,8.733344078063965,8.733344078063965,13446134.0,2.7133500576019287,14.3100004196167,-0.013333588000178625,0.017468250990749813,8.912114238739013,8.664376497268677,-3.036882212615108,47.630749331292584,0.03315304158764931,0.05981491787042763,-0.026661876282778316
2015-05-06,THYAO.IS,Train,8.596580183563034,8.664961771783329,8.528197663713474,8.53796672821045,14092235.0,2.705080032348633,15.149999618530273,-0.02262546098939217,0.018530309686624325,8.87108497619629,8.653435373306275,-4.5851668934970204,42.38013738157056,0.0063376678667328434,0.04911946786968867,-0.042781800002955825
2015-05-07,THYAO.IS,Train,8.528198074944946,8.70403751785245,8.528198074944946,8.674731254577637,14949331.0,2.693589925765991,15.130000114440918,0.015891454632186337,0.019626548310424447,8.843732166290284,8.651090841293335,-3.0567743764474424,46.80102719091395,-0.0038337614963399602,0.03852882199648294,-0.0423625834928229
2015-05-08,THYAO.IS,Train,8.635656387010194,8.782188642830443,8.508661330538942,8.762651443481445,22028425.0,2.6877501010894775,12.859999656677246,0.010084189293966518,0.019379389478422954,8.813448810577393,8.649527826309203,-3.3405113693146853,49.48429323880042,-0.004745564173127548,0.029873944762560847,-0.034619508935688395
2015-05-11,THYAO.IS,Train,8.889646676474419,8.958028272997806,8.87010854510809,8.918952941894531,14781124.0,2.690999984741211,13.850000381469727,0.01768002115867806,0.020131753270823186,8.790003681182862,8.651676969528198,-2.5613562769065354,53.93277442677374,0.007062636613600404,0.02531168313276876,-0.018249046519168356
2015-05-12,THYAO.IS,Train,9.143635544850243,9.19247993993806,9.094792081391772,9.16317367553711,18585320.0,2.6924901008605957,13.859999656677246,0.027014033300991905,0.021671441609844796,8.80368013381958,8.660078172683717,1.515159839389338,59.87804333395123,0.03571558593522184,0.027392463693259376,0.008323122241962463
2015-05-13,THYAO.IS,Train,9.212018738247266,9.24132500477213,9.172943405670976,9.231555938720703,9672615.0,2.660099983215332,13.760000228881836,0.007435018576380814,0.021753232333361846,8.822240924835205,8.675512952804565,2.051834805706982,61.38093215566314,0.06321245798321584,0.03455646255125067,0.02865599543196517
2015-05-14,THYAO.IS,Train,9.358549696707398,9.397625023831527,9.299937171835845,9.348780632019043,13253969.0,2.629689931869507,12.739999771118164,0.01261831272452465,0.015432647930662373,8.889645862579346,8.695441370010377,7.77026235925997,63.87878806080311,0.09338647904765551,0.04632246585053164,0.047064013197123875
2015-05-15,THYAO.IS,Train,9.407394930000743,9.534389987421052,9.397625864438558,9.446470260620117,19582266.0,2.5910398960113525,12.380000114440918,0.010395233227769042,0.015221242651640531,8.966819763183594,8.719081964492798,8.89640247512262,65.86048387737921,0.12375576530794064,0.06180912574201344,0.06194663956592719
2015-05-18,THYAO.IS,Train,9.505082819775179,9.602771612436767,9.485545620220485,9.573465347290039,15287539.0,2.576119899749756,12.729999542236328,0.01335409083958736,0.014797621550982626,9.039109230041504,8.744090204238892,8.167774653423697,68.29558794794058,0.15626970572704302,0.08070124173901935,0.07556846398802367
2015-05-19,THYAO.IS,Train,9.573465347290039,9.573465347290039,9.573465347290039,9.573465347290039,0.0,2.582200050354004,12.850000381469727,0.0,0.013190023985270471,9.123121356964111,8.774373636245727,9.619697354376022,68.29558794794058,0.17996273932346796,0.10055354125590908,0.07940919806755888
2015-05-20,THYAO.IS,Train,9.368319885250557,9.426932417153463,9.339013619299104,9.37808895111084,10574386.0,2.591020107269287,12.880000114440918,-0.020619239469870376,0.012656911203369224,9.207133579254151,8.798795747756959,9.839839503292133,60.58512088075214,0.18088921849356687,0.11662067670344065,0.06426854179012623
2015-05-21,THYAO.IS,Train,9.32924441283732,9.32924441283732,9.045948028564453,9.045948028564453,14444723.0,2.5782198905944824,12.109999656677246,-0.036059079905919715,0.018840717170152493,9.244255256652831,8.816184301376342,4.2792884654602545,50.20762255750739,0.15305810472292336,0.1239081623073372,0.02914994241558616
2015-05-22,THYAO.IS,Train,9.172942421772259,9.192479620150117,9.094791765002194,9.104559898376465,7866029.0,2.59089994430542,12.130000114440918,0.0064584499541920845,0.018749356377854288,9.278446102142334,8.839434127807618,3.9018835463250787,51.777354855290945,0.1341844399050256,0.1259634178268749,0.008221022078150703
2015-05-25,THYAO.IS,Train,9.075253769907057,9.104560033724168,8.9677968481581,9.006872177124023,6535800.0,2.599440097808838,12.130000114440918,-0.010787514556980156,0.018572745888943972,9.287238025665284,8.855064258575439,0.9857573619041509,49.004435689181065,0.11007546047593664,0.12278582635668725,-0.012710365880750613
2015-05-26,THYAO.IS,Train,9.124097784186551,9.212017503607123,8.98733367268463,8.997102737426758,17386776.0,2.614449977874756,14.0600004196167,-0.0010852537511836563,0.01616619136616764,9.270630931854248,8.865028476715088,-1.8123735726379444,48.72340783528203,0.08915290920406527,0.11605924292616286,-0.026906333722097595
2015-05-27,THYAO.IS,Train,9.045947686303954,9.16317367553711,9.006872356559569,9.16317367553711,16905752.0,2.637079954147339,13.270000457763672,0.018289982361499875,0.017189402544384762,9.263792705535888,8.879681739807129,-0.740744719931471,53.59516744144276,0.08499243350751051,0.1098458810424324,-0.024853447534921885
2015-05-28,THYAO.IS,Train,9.133867093387225,9.192479620150117,9.104559898376465,9.104559898376465,12039041.0,2.641079902648926,13.3100004196167,-0.0064172140533361784,0.016588810926768154,9.239370632171632,8.888278312683106,-2.6123271392863363,51.72717045303919,0.07608848390329115,0.10309440161460416,-0.027005917711313013
2015-05-29,THYAO.IS,Train,8.997103365863264,9.08502309142492,8.811495780944824,8.811495780944824,17063519.0,2.6553099155426025,13.84000015258789,-0.032718168044141814,0.01833330876455785,9.175873184204102,8.889841346740722,-6.721817378945623,43.553435054308544,0.044867015627337636,0.09144892441715087,-0.046581908789813234
2015-06-01,THYAO.IS,Train,8.772419838915823,8.80172703625724,8.508661584248802,8.567275047302246,10708598.0,2.6595699787139893,13.970000267028809,-0.028107489803527428,0.017912667098915525,9.075254154205322,8.885152320861817,-10.5101994260899,38.14421006849784,0.000412450441045209,0.07324162962192975,-0.07282917918088454
2015-06-02,THYAO.IS,Train,8.596581172468138,8.733344364641237,8.596581172468138,8.664962768554688,11376596.0,2.6808199882507324,14.239999771118164,0.011337908489762679,0.019018327244688143,8.984403896331788,8.88788761138916,-9.489798581581761,41.28544581154077,-0.02662857244478367,0.05326758920858707,-0.07989616165337074
2015-06-03,THYAO.IS,Train,8.713806765800545,8.860339016880934,8.694268635454183,8.831032752990723,17217274.0,2.6721599102020264,13.65999984741211,0.018984340949189594,0.020611308889318676,8.929698276519776,8.894335041046142,-5.833344095710652,46.279950514932956,-0.03426335147502613,0.03576140107186443,-0.07002475254689056
2015-06-04,THYAO.IS,Train,8.645425317113615,8.870108230070086,8.645425317113615,8.860339164733887,17695594.0,2.684530019760132,14.710000038146973,0.003313076983087558,0.017802690727968726,8.91113739013672,8.906057643890382,-2.051845348264969,47.134573529928915,-0.03751671699812498,0.02110577745786655,-0.058622494455991526
2015-06-05,THYAO.IS,Train,8.870108517185145,8.889646648489968,8.713807193264074,8.79195785522461,13920487.0,2.6688199043273926,14.210000038146973,-0.0077476207752685735,0.01761202640496687,8.879877185821533,8.913286590576172,-3.4334668192758997,45.32275807283698,-0.04509302844291163,0.007866016277710912,-0.052959044720622545
2015-06-08,THYAO.IS,Train,8.029988970802204,8.235134705036804,8.02021990449831,8.22536563873291,12704294.0,2.7522900104522705,15.289999961853027,-0.06661467333249503,0.02668963804971757,8.801726531982421,8.90390853881836,-8.6767806073235,33.74743696580548,-0.09571324381417057,-0.012849835740665384,-0.08286340807350519
2015-06-09,THYAO.IS,Train,8.274209285612924,8.3621290110878,8.19605862555289,8.205826759338379,12730658.0,2.7501800060272217,14.470000267028809,-0.0023782678859516574,0.026649723977338027,8.722598934173584,8.894139709472656,-8.794786512737877,33.43035507613929,-0.1358408645403415,-0.03744804150060061,-0.0983928230397409
2015-06-10,THYAO.IS,Train,8.31328473455714,8.479355122467542,8.283977537893398,8.410972595214844,15450527.0,2.7506399154663086,13.220000267028809,0.024692632432667477,0.02744865212993394,8.647378826141358,8.889841423034667,-8.208958019975263,39.823376980409925,-0.1493669296030049,-0.05983181912108147,-0.08953511048192343
2015-06-11,THYAO.IS,Train,8.51843085516427,8.557506187597756,8.489123657117098,8.547737121582031,14934275.0,2.7324299812316895,12.850000381469727,0.01612946900921184,0.028548690855393525,8.591696548461915,8.886324634552002,-6.115867027177522,43.70484836279549,-0.1473520960860224,-0.07733587451406966,-0.07001622157195274
2015-06-12,THYAO.IS,Train,8.547737121582031,8.547737121582031,8.459817390699339,8.547737121582031,8142285.0,2.7029099464416504,13.779999732971191,0.0,0.027019918961196418,8.565320682525634,8.879095706939697,-2.993347167380827,43.70484836279549,-0.14409429665150952,-0.09068755894155764,-0.053406737709951885
2015-06-15,THYAO.IS,Train,8.498892173186675,8.508661238570262,8.371897118088093,8.38166618347168,5900720.0,2.716140031814575,15.390000343322754,-0.019619860469698602,0.02626780245616455,8.546759796142577,8.87088987350464,-2.166486576020609,40.065461173588496,-0.15314761356317064,-0.10317956986588024,-0.049968043697290396
2015-06-16,THYAO.IS,Train,8.489122561898428,8.577042281438214,8.479354428772345,8.51842975616455,15683438.0,2.735729932785034,14.8100004196167,0.01618529962928659,0.026587962030371906,8.532106494903564,8.868740730285644,-1.6910980035818246,44.187319026392906,-0.1475854815433788,-0.11206075220137995,-0.03552472934199885
2015-06-17,THYAO.IS,Train,8.60634951526266,8.655192976005454,8.577042320861828,8.645424842834473,8490468.0,2.73334002494812,14.5,0.014798238176714903,0.02625691132040395,8.513545703887939,8.865028572082519,-2.101769015559272,47.7787248277971,-0.13141513778732694,-0.11593162931856936,-0.015483508468757581
2015-06-18,THYAO.IS,Train,8.723576317953567,8.772419783287418,8.694269120797996,8.74311351776123,7139147.0,2.7107698917388916,13.1899995803833,0.011236102847183103,0.026557033679267535,8.501823139190673,8.862097911834717,-1.323037919803796,50.42153896003053,-0.10945562786706375,-0.11463642902826823,0.005180801161204479
2015-06-19,THYAO.IS,Train,8.772419293580967,8.840801818163904,8.762651160037118,8.831032752990723,13578669.0,2.714560031890869,13.960000038146973,0.010005603385262574,0.026673630379943296,8.505730628967285,8.863270168304444,0.44443909319803065,52.73968161047221,-0.08399002579878356,-0.1085071483823713,0.024517122583587736
2015-06-22,THYAO.IS,Train,8.92872244329846,8.92872244329846,8.821264578798482,8.879878044128418,8870756.0,2.6933701038360596,12.739999771118164,0.00551585579521753,0.012525522652713398,8.571181869506836,8.863856315612793,7.957243898233966,54.025811041123774,-0.05918470151437383,-0.09864265900877181,0.03945795749439798
2015-06-23,THYAO.IS,Train,8.840802311687701,8.840802311687701,8.733344452042708,8.74311351776123,7721756.0,2.667180061340332,12.109999656677246,-0.015521459180480058,0.014264351559430972,8.62491054534912,8.862293319702149,6.547624927755264,49.928734840605415,-0.0499858518106997,-0.0889112975691574,0.0389254457584577
2015-06-24,THYAO.IS,Train,8.870108750077002,8.918953147992129,8.840802483979685,8.899415016174316,8176757.0,2.6764800548553467,13.260000228881836,0.017719182098173334,0.013412596955610784,8.673754787445068,8.868349990844727,5.807204998353656,54.20320411227272,-0.02974064089526074,-0.07707716623437808,0.047336525339117336
2015-06-25,THYAO.IS,Train,8.938490287794787,8.958028419480605,8.860339624310305,8.948259353637695,12466664.0,2.6774799823760986,14.010000228881836,0.0054734816867681385,0.012900589100067663,8.713807010650635,8.873625164031983,4.685710689960183,55.48218266715003,-0.009643669344544747,-0.06359046685641141,0.053946797511866665
2015-06-26,THYAO.IS,Train,8.89941524481878,8.948259643988822,8.879878044128418,8.879878044128418,9217605.0,2.6539299488067627,14.020000457763672,-0.0076712046044615356,0.013420738825656076,8.747021102905274,8.877728099822997,3.885717562695862,53.240480021412736,0.0007568012752976472,-0.0507210132300696,0.051477814505367245
2015-06-29,THYAO.IS,Train,8.733344216473624,8.762651412838675,8.625887291356506,8.635656356811523,10255107.0,2.6986498832702637,18.850000381469727,-0.02788810321898551,0.015165956761105428,8.772420120239257,8.874602069854737,3.0303064782119633,46.07962472866991,-0.010585378295974834,-0.04269388624325065,0.032108507947275815
2015-06-30,THYAO.IS,Train,8.674732123357963,8.694269323621398,8.528198929049873,8.59658145904541,12014184.0,2.7032999992370605,18.229999542236328,-0.004535100450122102,0.014565709812434244,8.780235290527344,8.866396255493164,0.9174425935050197,45.03591382424606,-0.02246815609189312,-0.03864874021297915,0.016180584121086028
2015-07-01,THYAO.IS,Train,8.723576024203828,8.821263883211461,8.674731628885334,8.684500694274902,11275134.0,2.681030035018921,16.09000015258789,0.010175287984729525,0.014143292459801261,8.784142875671387,8.861121082305909,0.4519830100983025,47.895587798492045,-0.024508477126323314,-0.035820687595647986,0.011312210469324673
2015-07-02,THYAO.IS,Train,8.704037756895346,8.811495611236346,8.664962427579349,8.782188415527344,11900642.0,2.691610097885132,16.790000915527344,0.01118571919338242,0.014139031829783726,8.788050365447997,8.857799663543702,0.44692199965989726,50.94926939830001,-0.018034967670180535,-0.0322635436105545,0.014228575940373966
2015-07-03,THYAO.IS,Train,8.75288219787323,8.75288219787323,8.60634994506836,8.60634994506836,5267637.0,2.683619976043701,16.790000915527344,-0.020225330142216585,0.015069219808036957,8.765582084655762,8.848616962432862,-2.544241587670163,45.75154102797459,-0.02678460357255119,-0.031167755602953838,0.004383152030402647
2015-07-06,THYAO.IS,Train,8.772419528074488,8.93848991394043,8.76265139426953,8.93848991394043,19162682.0,2.7152199745178223,17.010000228881836,0.037866364981225496,0.01974633353511879,8.771443271636963,8.844318675994874,0.6600526439748489,55.07461897006551,-0.006838997676378966,-0.026302004017638863,0.019463006341259897
2015-07-07,THYAO.IS,Train,8.96779727935791,9.045947941047485,8.938490082502287,8.96779727935791,15528597.0,2.6793100833892822,16.09000015258789,0.003273419137178375,0.01891208999595438,8.79391164779663,8.843146438598632,2.5698369481334655,55.79650533145311,0.011203748317473838,-0.018800853550616326,0.030004601868090165
2015-07-08,THYAO.IS,Train,8.918952705726094,8.92872177115058,8.801726715520338,8.811495780944824,8450694.0,2.686530113220215,19.65999984741211,-0.017582872915833984,0.019057566876845407,8.785119724273681,8.838457393646241,-0.9879215102307582,51.08220000873678,0.012743629227653486,-0.012491956994962364,0.02523558622261585
2015-07-09,THYAO.IS,Train,8.987334710732215,9.075254440307617,8.977565644861748,9.075254440307617,10654279.0,2.6844699382781982,19.969999313354492,0.029494209547528075,0.021340271628141998,8.797819232940673,8.84646785736084,1.4192155328879146,57.5935481001408,0.03484543890157532,-0.0030244778156548278,0.03786991671723015
2015-07-10,THYAO.IS,Train,9.143636038142086,9.153405104012553,9.06548537443715,9.075254440307617,6565876.0,2.674269914627075,16.829999923706055,0.0,0.021114269792175473,8.817356872558594,8.85447832107544,2.2002148589009805,57.5935481001408,0.051764572533262054,0.00793333225412855,0.0438312402791335
2015-07-13,THYAO.IS,Train,9.16317367553711,9.19247993993806,9.133867411136157,9.16317367553711,10880940.0,2.668489933013916,13.899999618530273,0.009641172549949801,0.01832823676933382,8.870108604431152,8.860730381011964,6.108595536105342,59.66889480983913,0.07144389459880962,0.020635444723064764,0.05080844987574486
2015-07-14,THYAO.IS,Train,9.241324833587955,9.26086203369949,9.026410042584683,9.075254440307617,11789665.0,2.6459898948669434,13.369999885559082,-0.009641172549949872,0.01871911374979456,8.917975902557373,8.867568588256836,5.568178275778943,56.68155149175665,0.07903449118913564,0.03231525401627894,0.0467192371728567
