Tarih,Target_Tarih,Hisse_Kodu,Set,Close,Close_Next,Target_Return,Open,High,Low,Volume,USD_TRY,VIX
2018-10-30,2018-10-31,AKBNK.IS,Train,4.429906845092773,4.329833030700684,-0.02259050085961662,4.263118297183885,4.509964962234604,4.263118297183885,48686606.0,5.559619903564453,23.350000381469727
2018-10-31,2018-11-01,AKBNK.IS,Train,4.329833030700684,4.670082092285156,0.078582490172701,4.443249741559719,4.523307854256025,4.309818688033537,46449492.0,5.480899810791016,21.229999542236328
2018-11-01,2018-11-02,AKBNK.IS,Train,4.670082092285156,4.7034406661987305,0.007143038013974453,4.38987721126971,4.723454662581735,4.303146784537771,53382787.0,5.584000110626221,19.34000015258789
2018-11-02,2018-11-05,AKBNK.IS,Train,4.7034406661987305,4.936944961547852,0.049645421707389524,4.676754379084679,4.816856273391778,4.61003829028566,61963290.0,5.524799823760986,19.51000022888184
2018-11-05,2018-11-06,AKBNK.IS,Train,4.936944961547852,4.85688591003418,-0.016216314367938876,4.7501413218125546,4.936944961547852,4.7501413218125546,65956388.0,5.431000232696533,19.959999084472656
2018-11-06,2018-11-07,AKBNK.IS,Train,4.85688591003418,4.930273532867432,0.015110015798731311,4.956959490955804,4.970302635078687,4.770155844249345,48066163.0,5.320099830627441,19.90999984741211
2018-11-07,2018-11-08,AKBNK.IS,Train,4.930273532867432,4.87022876739502,-0.012178789893121685,4.85688623527717,5.017003604460174,4.816856800227936,54869762.0,5.361199855804443,16.360000610351562
2018-11-08,2018-11-09,AKBNK.IS,Train,4.87022876739502,4.823527812957764,-0.009589067920157696,4.970302342424251,4.996988629098712,4.790170649399403,45834847.0,5.36359977722168,16.719999313354492
2018-11-09,2018-11-12,AKBNK.IS,Train,4.823527812957764,4.7034406661987305,-0.02489612404357556,4.863557240282551,4.9035862965934784,4.783498385632976,33603497.0,5.457039833068848,17.360000610351562
2018-11-12,2018-11-13,AKBNK.IS,Train,4.7034406661987305,4.790171146392822,0.018439794684214954,4.830199416948804,4.856885704062855,4.683425579849302,28028191.0,5.460820198059082,20.450000762939453
2018-11-13,2018-11-14,AKBNK.IS,Train,4.790171146392822,4.83687162399292,0.009749229447733796,4.683425988619873,4.816856693808214,4.663411642551368,30616141.0,5.471799850463867,20.020000457763672
2018-11-14,2018-11-15,AKBNK.IS,Train,4.83687162399292,4.8168559074401855,-0.004138153357936563,4.776827845719836,4.903586974409003,4.716784067446753,32636657.0,5.478000164031982,21.25
2018-11-15,2018-11-16,AKBNK.IS,Train,4.8168559074401855,4.910258293151856,0.019390736926010208,4.863557277355618,4.930272619058282,4.79684156463909,26427355.0,5.45697021484375,19.979999542236328
2018-11-16,2018-11-19,AKBNK.IS,Train,4.910258293151856,4.983645439147949,0.014945679354270023,4.850214151500387,4.916929493432599,4.770155295965096,28835293.0,5.393899917602539,18.13999938964844
2018-11-19,2018-11-20,AKBNK.IS,Train,4.983645439147949,4.83687162399292,-0.029451094975994747,4.89024343666095,5.010331725572805,4.89024343666095,41434915.0,5.337699890136719,20.100000381469727
2018-11-20,2018-11-21,AKBNK.IS,Train,4.83687162399292,4.876899719238281,0.008275616629311623,4.963630752682087,5.017003329826082,4.790170990005835,50536891.0,5.311999797821045,22.479999542236328
2018-11-21,2018-11-22,AKBNK.IS,Train,4.876899719238281,4.876899719238281,0.0,4.89691517525074,4.930272660878089,4.830199090954448,40243281.0,5.382500171661377,20.799999237060547
2018-11-22,2018-11-23,AKBNK.IS,Train,4.876899719238281,4.936944961547852,0.012312174899292112,4.890243232908632,4.916929518221603,4.810184747983585,23385009.0,5.3130202293396,21.15999984741211
2018-11-23,2018-11-26,AKBNK.IS,Train,4.936944961547852,5.017003059387207,0.01621612119699534,4.870228872409249,4.970302449596314,4.856885728784307,18995272.0,5.298500061035156,21.520000457763672
2018-11-26,2018-11-27,AKBNK.IS,Train,5.017003059387207,4.983645439147949,-0.00664891367304293,4.976973628686976,5.110404322326631,4.976973628686976,50027314.0,5.291460037231445,18.899999618530277
2018-11-27,2018-11-28,AKBNK.IS,Train,4.983645439147949,4.956958770751953,-0.005354848919701377,5.057032355802424,5.143762786683208,4.936944808918331,68191571.0,5.244840145111084,19.020000457763672
2018-11-28,2018-11-29,AKBNK.IS,Train,4.956958770751953,5.010331153869629,0.010767163009826563,5.003659397382935,5.043688823935651,4.943615628567715,26732295.0,5.26200008392334,18.489999771118164
2018-11-29,2018-11-30,AKBNK.IS,Train,5.010331153869629,5.103732585906982,0.018641768212310037,5.063702978601596,5.103732403671328,4.990316070320924,37920138.0,5.218999862670898,18.790000915527344
2018-11-30,2018-12-03,AKBNK.IS,Train,5.103732585906982,5.057031631469727,-0.009150352933108593,5.0303456750059325,5.150433583489193,4.956958764104882,38444970.0,5.170199871063232,18.06999969482422
2018-12-03,2018-12-04,AKBNK.IS,Train,5.057031631469727,4.883572101593018,-0.03430066143887188,5.197133873105229,5.243834496645787,5.050359689805273,29279215.0,5.190209865570068,16.440000534057617
2018-12-04,2018-12-05,AKBNK.IS,Train,4.883572101593018,4.656739234924316,-0.04644814532270517,5.030345930860356,5.077046559804011,4.850214244480499,37574678.0,5.250800132751465,20.739999771118164
2018-12-05,2018-12-06,AKBNK.IS,Train,4.656739234924316,4.443249702453613,-0.04584528394237494,4.570009544908133,4.730126152563008,4.556666401516755,84110674.0,5.382629871368408,20.96500015258789
2018-12-06,2018-12-07,AKBNK.IS,Train,4.443249702453613,4.590023994445801,0.03303309555416997,4.656738866797133,4.670082009133701,4.416563417780478,76634670.0,5.326700210571289,21.190000534057617
2018-12-07,2018-12-10,AKBNK.IS,Train,4.590023994445801,4.496622562408447,-0.020348789494428515,4.483279586889896,4.603367138143763,4.4565932994939725,37842004.0,5.3379998207092285,23.229999542236328
2018-12-10,2018-12-11,AKBNK.IS,Train,4.496622562408447,4.4632649421691895,-0.00741837229527022,4.583351880159729,4.583351880159729,4.469936276010625,42956887.0,5.322400093078613,22.63999938964844
2018-12-11,2018-12-12,AKBNK.IS,Train,4.4632649421691895,4.303146839141846,-0.03587465792463685,4.509965578721283,4.563338158796738,4.449921797150325,43608383.0,5.3282999992370605,21.76000022888184
2018-12-12,2018-12-13,AKBNK.IS,Train,4.303146839141846,4.269790172576904,-0.007751691450899582,4.483279266178558,4.48995046653642,4.243103067810143,43238773.0,5.360199928283691,21.459999084472656
2018-12-13,2018-12-14,AKBNK.IS,Train,4.269790172576904,4.2164177894592285,-0.012500001395961918,4.303147664822264,4.36319256071688,4.256447027273185,41129790.0,5.34689998626709,20.649999618530277
2018-12-14,2018-12-17,AKBNK.IS,Train,4.2164177894592285,4.276461601257324,0.014240479666934654,4.263118420983785,4.283132765343514,4.189731502294402,26060724.0,5.341670036315918,21.6299991607666
2018-12-17,2018-12-18,AKBNK.IS,Train,4.276461601257324,4.436577320098877,0.0374411683702426,4.249775313863535,4.316490290320219,4.229760227304298,20182720.0,5.367700099945068,24.520000457763672
2018-12-18,2018-12-19,AKBNK.IS,Train,4.436577320098877,4.503293514251709,0.015037762071809253,4.256445658454586,4.4499204611116125,4.249774458962038,25562833.0,5.373000144958496,25.57999992370605
2018-12-19,2018-12-20,AKBNK.IS,Train,4.503293514251709,4.523307800292969,0.004444366323873838,4.45659288664894,4.509964714468796,4.376534031877575,48370080.0,5.336080074310303,25.57999992370605
2018-12-20,2018-12-21,AKBNK.IS,Train,4.523307800292969,4.576681137084961,0.011799625218636518,4.456592830846576,4.56333722717743,4.443249688551756,30897802.0,5.297699928283691,28.3799991607666
2018-12-21,2018-12-24,AKBNK.IS,Train,4.576681137084961,4.570009231567383,-0.001457804316651101,4.523308558953892,4.630054086229946,4.483279867383427,25500448.0,5.264200210571289,30.11000061035156
2018-12-24,2018-12-25,AKBNK.IS,Train,4.570009231567383,4.496622562408447,-0.016058319675158732,4.616710230235171,4.636724572936076,4.549994146838756,14306124.0,5.310989856719971,36.06999969482422
2018-12-25,2018-12-26,AKBNK.IS,Train,4.496622562408447,4.536651134490967,0.00890191950224075,4.516636906192933,4.516636906192933,4.463264333397289,6331325.0,5.289400100708008,33.239999771118164
2018-12-26,2018-12-27,AKBNK.IS,Train,4.536651134490967,4.563337802886963,0.005882459903761249,4.516636791215972,4.54999427735021,4.483279305081734,4669828.0,5.284299850463867,30.40999984741211
2018-12-27,2018-12-28,AKBNK.IS,Train,4.563337802886963,4.5833516120910645,0.004385782966021049,4.603367234821527,4.616710749813618,4.549994658908775,15909964.0,5.274149894714356,29.959999084472656
2018-12-28,2018-12-31,AKBNK.IS,Train,4.5833516120910645,4.5833516120910645,0.0,4.5700092117002775,4.610037896928073,4.496622299412362,12504918.0,5.293379783630371,28.34000015258789
2018-12-31,2019-01-01,AKBNK.IS,Train,4.5833516120910645,4.5833516120910645,0.0,4.563337269477167,4.5833516120910645,4.529979784444764,9499548.0,5.274280071258545,25.420000076293945
2019-01-01,2019-01-02,AKBNK.IS,Train,4.5833516120910645,4.363191604614258,-0.04803471915530455,4.5833516120910645,4.5833516120910645,4.5833516120910645,0.0,5.269999980926514,24.31999969482422
2019-01-02,2019-01-03,AKBNK.IS,Train,4.363191604614258,4.310522079467773,-0.012071329870268394,4.549994113876693,4.570009198460322,4.336504948840705,25445181.0,5.288700103759766,23.21999931335449
2019-01-03,2019-01-04,AKBNK.IS,Train,4.310522079467773,4.559504985809326,0.057761658971085705,4.380548730651325,4.450575010820957,4.302741546566223,34213820.0,5.5152997970581055,25.450000762939453
2019-01-04,2019-01-07,AKBNK.IS,Train,4.559504985809326,4.621750831604004,0.013651886770254053,4.349425424178914,4.598408388473398,4.318302553642104,58572781.0,5.4721999168396,21.3799991607666
2019-01-07,2019-01-08,AKBNK.IS,Train,4.621750831604004,4.551723480224609,-0.015151693358400102,4.629531363907559,4.707338913026455,4.582847057044556,55190288.0,5.327000141143799,21.399999618530277
2019-01-08,2019-01-09,AKBNK.IS,Train,4.551723480224609,4.4350128173828125,-0.02564098266268971,4.660653512686007,4.699557281214851,4.481697216292057,74359629.0,5.383800029754639,20.46999931335449
2019-01-09,2019-01-10,AKBNK.IS,Train,4.4350128173828125,4.4661359786987305,0.007017603465300547,4.5828466274307535,4.5828466274307535,4.388328514896177,69858802.0,5.482500076293945,19.979999542236328
2019-01-10,2019-01-11,AKBNK.IS,Train,4.4661359786987305,4.575066089630127,0.024390236090199555,4.435013108332556,4.497259220078785,4.364986835515603,75375335.0,5.475599765777588,19.5
2019-01-11,2019-01-14,AKBNK.IS,Train,4.575066089630127,4.660654544830322,0.018707588813676512,4.512820353065993,4.598408055334749,4.4816974847839255,78193102.0,5.42441987991333,18.190000534057617
2019-01-14,2019-01-15,AKBNK.IS,Train,4.660654544830322,4.67621660232544,0.0033390283157501504,4.497259645459858,4.660654544830322,4.450574964480964,92188533.0,5.480800151824951,19.06999969482422
2019-01-15,2019-01-16,AKBNK.IS,Train,4.67621660232544,5.057471752166748,0.08153068650663294,4.715120010534372,4.754023789757241,4.652874260588932,69548190.0,5.460700035095215,18.600000381469727
2019-01-16,2019-01-17,AKBNK.IS,Train,5.057471752166748,5.158620834350586,0.019999930230060716,4.707339240806924,5.088594625575891,4.691777804102353,96755625.0,5.446599960327148,19.040000915527344
2019-01-17,2019-01-18,AKBNK.IS,Train,5.158620834350586,5.09637451171875,-0.012066465947127914,5.0808136574929215,5.353138962001689,5.0030061096213725,82764832.0,5.335669994354248,18.059999465942383
2019-01-18,2019-01-21,AKBNK.IS,Train,5.09637451171875,5.010787010192871,-0.01679380142277153,5.166400777398526,5.2675502812862325,5.065251644524662,53371385.0,5.352700233459473,17.799999237060547
2019-01-21,2019-01-22,AKBNK.IS,Train,5.010787010192871,5.119717121124268,0.021739122159814897,5.096375090198472,5.135278493100011,4.971883236277447,50035226.0,5.327400207519531,19.299999237060547
2019-01-22,2019-01-23,AKBNK.IS,Train,5.119717121124268,5.057471752166748,-0.012157970349707664,5.0030061689468734,5.127498024409242,4.940760426722634,63136986.0,5.325799942016602,20.799999237060547
2019-01-23,2019-01-24,AKBNK.IS,Train,5.057471752166748,5.049690246582031,-0.0015386157285768338,5.174182712957995,5.174182712957995,4.979664568643889,64911327.0,5.339499950408936,19.520000457763672
2019-01-24,2019-01-25,AKBNK.IS,Train,5.049690246582031,5.080813407897949,0.006163380285946095,5.073032584364354,5.127497791847192,5.003005942031258,69302052.0,5.2881999015808105,18.88999938964844
2019-01-25,2019-01-28,AKBNK.IS,Train,5.080813407897949,5.065252780914307,-0.0030626251614464172,5.119716808908709,5.135278243515787,5.010786766659168,48541952.0,5.268899917602539,17.420000076293945
2019-01-28,2019-01-29,AKBNK.IS,Train,5.065252780914307,5.322015762329102,0.05069104988842191,5.065252780914307,5.197524810657494,5.049690972812128,52116994.0,5.268899917602539,18.8700008392334
2019-01-29,2019-01-30,AKBNK.IS,Train,5.322015762329102,5.493192195892334,0.03216383438299318,5.080813343471021,5.345357728436798,5.02634813752996,60616032.0,5.32289981842041,19.1299991607666
2019-01-30,2019-01-31,AKBNK.IS,Train,5.493192195892334,5.516534328460693,0.004249283792730575,5.3297969295983405,5.508753632157767,5.283112620802044,73316618.0,5.3084001541137695,17.65999984741211
2019-01-31,2019-02-01,AKBNK.IS,Train,5.516534328460693,5.36091947555542,-0.028208807131396105,5.672148685266314,5.687710120946877,5.446507682391218,48311329.0,5.227409839630127,16.56999969482422
2019-02-01,2019-02-04,AKBNK.IS,Train,5.36091947555542,5.322015762329102,-0.007256910573589194,5.508753296578315,5.508753296578315,5.244208525167463,37614821.0,5.180200099945068,16.139999389648438
2019-02-04,2019-02-05,AKBNK.IS,Train,5.322015762329102,5.446507453918457,0.02339183068012439,5.376480597256301,5.39982293437786,5.251989121978289,37798601.0,5.211939811706543,15.729999542236328
2019-02-05,2019-02-06,AKBNK.IS,Train,5.446507453918457,5.275331974029541,-0.03142848538025315,5.353138843751757,5.50875319402959,5.290893103640623,51625711.0,5.210840225219727,15.56999969482422
2019-02-06,2019-02-07,AKBNK.IS,Train,5.275331974029541,5.267550468444824,-0.0014750741039663757,5.446507769245425,5.462069205174141,5.259770538100824,34699718.0,5.196979999542236,15.380000114440918
2019-02-07,2019-02-08,AKBNK.IS,Train,5.267550468444824,5.251989364624023,-0.002954144229660318,5.275331371026726,5.322015673476574,5.189743297695078,31560561.0,5.218989849090576,16.3700008392334
2019-02-08,2019-02-11,AKBNK.IS,Train,5.251989364624023,5.399823188781738,0.028148157563585983,5.267550799752725,5.33757744333882,5.220866494366621,34090688.0,5.271190166473389,15.720000267028809
2019-02-11,2019-02-12,AKBNK.IS,Train,5.399823188781738,5.275331974029541,-0.023054683533125814,5.283112239703024,5.446507494210447,5.283112239703024,41032561.0,5.250800132751465,15.970000267028809
2019-02-12,2019-02-13,AKBNK.IS,Train,5.275331974029541,5.143059253692627,-0.02507381923793472,5.415384897387991,5.430946333316708,5.228647295229493,43535167.0,5.272799968719482,15.43000030517578
2019-02-13,2019-02-14,AKBNK.IS,Train,5.143059253692627,5.220866680145264,0.015128627265332855,5.314235037943939,5.329796472875876,5.135278350719721,43622767.0,5.251609802246094,15.649999618530272
2019-02-14,2019-02-15,AKBNK.IS,Train,5.220866680145264,5.228647708892822,0.0014903710866913187,5.135278598384913,5.290893326223178,5.104155727020038,44642827.0,5.287499904632568,16.219999313354492
2019-02-15,2019-02-18,AKBNK.IS,Train,5.228647708892822,5.174182415008545,-0.010416707515337745,5.205305738660002,5.267551487299427,5.143059990020576,32912505.0,5.275899887084961,14.90999984741211
2019-02-18,2019-02-19,AKBNK.IS,Train,5.174182415008545,5.158620834350586,-0.0030075438803278615,5.244208690639775,5.283112465667934,5.158620979200061,26840902.0,5.286600112915039,14.894999980926514
2019-02-19,2019-02-20,AKBNK.IS,Train,5.158620834350586,5.10415506362915,-0.010558203921240936,5.158620834350586,5.181962801900943,5.065252222121389,35465194.0,5.298999786376953,14.880000114440918
2019-02-20,2019-02-21,AKBNK.IS,Train,5.10415506362915,5.220866680145264,0.022866001338354546,5.166400798268774,5.205304567925461,5.080813098646213,34260570.0,5.282529830932617,14.020000457763672
2019-02-21,2019-02-22,AKBNK.IS,Train,5.220866680145264,5.174182415008545,-0.008941861188345807,5.119717162702475,5.275331890540741,5.096375194685765,37567344.0,5.323050022125244,14.460000038146973
2019-02-22,2019-02-25,AKBNK.IS,Train,5.174182415008545,5.337577819824219,0.03157898035092835,5.244208690639775,5.259770497462155,5.158620979200061,26290031.0,5.31879997253418,13.510000228881836
2019-02-25,2019-02-26,AKBNK.IS,Train,5.337577819824219,5.345358371734619,0.0014576933907179317,5.2442088314523625,5.368700692276869,5.228647395226037,32378380.0,5.319399833679199,14.850000381469728
2019-02-26,2019-02-27,AKBNK.IS,Train,5.345358371734619,5.267550468444824,-0.01455616216514694,5.298674062887049,5.368700711665358,5.283112626604525,21476111.0,5.302800178527832,15.170000076293944
2019-02-27,2019-02-28,AKBNK.IS,Train,5.267550468444824,5.376480579376221,0.020679462225172886,5.353138541776472,5.368699975926421,5.236427600144926,22650672.0,5.303800106048584,14.699999809265137
2019-02-28,2019-03-01,AKBNK.IS,Train,5.376480579376221,5.197524070739746,-0.03328506557299555,5.28311197322822,5.376480579376221,5.236427670154218,30679841.0,5.309370040893555,14.779999732971191
2019-03-01,2019-03-04,AKBNK.IS,Train,5.197524070739746,5.298673629760742,0.01946110448827605,5.368700225355875,5.376480757285405,5.181962635866814,40319898.0,5.341780185699463,13.56999969482422
2019-03-04,2019-03-05,AKBNK.IS,Train,5.298673629760742,5.2908935546875,-0.0014683061492114379,5.197524116685589,5.322015967783422,5.18974358468728,43104999.0,5.371600151062012,14.630000114440918
2019-03-05,2019-03-06,AKBNK.IS,Train,5.2908935546875,5.228647708892822,-0.011764713304339801,5.26755121464896,5.454288821915555,5.259770681978719,73863061.0,5.389009952545166,14.739999771118164
2019-03-06,2019-03-07,AKBNK.IS,Train,5.228647708892822,5.065252780914307,-0.031249940151947025,5.345358673098709,5.423165858897992,5.2208671758198575,38593641.0,5.386600017547607,15.739999771118164
2019-03-07,2019-03-08,AKBNK.IS,Train,5.065252780914307,4.956321716308594,-0.02150555348711545,5.220867151796836,5.25977093002443,5.049690972812128,67680878.0,5.431300163269043,16.59000015258789
2019-03-08,2019-03-11,AKBNK.IS,Train,4.956321716308594,4.917418479919434,-0.007849215328607603,5.080813568104516,5.1119364383000265,4.909637411015327,41874524.0,5.459799766540527,16.049999237060547
2019-03-11,2019-03-12,AKBNK.IS,Train,4.917418479919434,5.041909694671631,0.025316375911581337,4.987444754714149,5.0263485292775725,4.894076140978601,34399827.0,5.432240009307861,14.329999923706056
2019-03-12,2019-03-13,AKBNK.IS,Train,5.041909694671631,5.158620834350586,0.023148201127500805,4.940760183039099,5.057471129460184,4.917418216363203,41277557.0,5.4355998039245605,13.770000457763672
2019-03-13,2019-03-14,AKBNK.IS,Train,5.158620834350586,5.09637451171875,-0.012066465947127914,5.018567544992905,5.16640136652941,5.010787012814081,62998913.0,5.456200122833252,13.40999984741211
2019-03-14,2019-03-15,AKBNK.IS,Train,5.09637451171875,5.220866680145264,0.024427594192744824,5.1430588125098815,5.213085078189658,5.088593609413307,43465876.0,5.46028995513916,13.5
2019-03-15,2019-03-18,AKBNK.IS,Train,5.220866680145264,5.3687005043029785,0.028315954651728738,5.135278598384913,5.228647212479537,5.12749806605064,29844653.0,5.470300197601318,12.880000114440918
2019-03-18,2019-03-19,AKBNK.IS,Train,5.3687005043029785,5.322015762329102,-0.008695724772961247,5.236428115503505,5.3687005043029785,5.228647212155821,40076720.0,5.447279930114746,13.100000381469728
2019-03-19,2019-03-20,AKBNK.IS,Train,5.322015762329102,5.197524070739746,-0.02339183068012439,5.3687000655583565,5.384261499968108,5.259770024690096,36820464.0,5.468100070953369,13.5600004196167
2019-03-20,2019-03-21,AKBNK.IS,Train,5.197524070739746,5.275331974029541,0.014970186233061695,5.2831121480478105,5.306454485864146,5.197524070739746,24075522.0,5.474999904632568,13.90999984741211
2019-03-21,2019-03-22,AKBNK.IS,Train,5.275331974029541,5.018567562103272,-0.04867265476188415,5.259770538100824,5.415384897387991,5.251989634629517,61903218.0,5.4278998374938965,13.630000114440918
2019-03-22,2019-03-25,AKBNK.IS,Train,5.018567562103272,4.738461971282959,-0.055813852728710034,5.384261851101924,5.407603818731863,5.003006126678684,64331296.0,5.464280128479004,16.479999542236328
2019-03-25,2019-03-26,AKBNK.IS,Train,4.738461971282959,4.699558258056641,-0.008210198469902463,4.971883514810503,4.987444951045672,4.6606544190932055,104543781.0,5.676819801330566,16.329999923706055
2019-03-26,2019-03-27,AKBNK.IS,Train,4.699558258056641,4.271617889404297,-0.09105970075351412,4.800707780445328,4.808488313160044,4.621751075839923,89156281.0,5.5596699714660645,14.68000030517578
2019-03-27,2019-03-28,AKBNK.IS,Train,4.271617889404297,4.629531383514404,0.08378874313592236,4.715119352380925,4.730680787695164,4.2482759219398805,101188752.0,5.3653998374938965,15.149999618530272
2019-03-28,2019-03-29,AKBNK.IS,Train,4.629531383514404,4.878514766693115,0.05378155207357096,4.294960330738972,4.676216061589016,4.271617991701666,162737878.0,5.394700050354004,14.43000030517578
2019-03-29,2019-04-01,AKBNK.IS,Train,4.878514766693115,4.738461971282959,-0.028708080657320747,4.637312326003389,4.956321945784334,4.613969986769076,79633727.0,5.571700096130371,13.710000038146973
2019-04-01,2019-04-02,AKBNK.IS,Train,4.738461971282959,4.792926788330078,0.01149419735289604,4.940760642340163,4.96410298219987,4.730681067658422,80835665.0,5.591710090637207,13.399999618530272
2019-04-02,2019-04-03,AKBNK.IS,Train,4.792926788330078,4.699558258056641,-0.019480483303181934,4.730681043704582,4.894076308853462,4.707339074976972,44520119.0,5.515399932861328,13.359999656677246
2019-04-03,2019-04-04,AKBNK.IS,Train,4.699558258056641,4.878514766693115,0.03807943189760066,4.722900598228611,4.800707780445328,4.645093044997983,63841366.0,5.615600109100342,13.739999771118164
2019-04-04,2019-04-05,AKBNK.IS,Train,4.878514766693115,5.135278224945068,0.05263148120508803,4.68399663345812,4.886295670109185,4.676216101055946,73018937.0,5.622700214385986,13.579999923706056
2019-04-05,2019-04-08,AKBNK.IS,Train,5.135278224945068,5.003006935119629,-0.02575737555619089,4.995225313987846,5.2053048659306125,4.956321542103908,64763706.0,5.605400085449219,12.81999969482422
2019-04-08,2019-04-09,AKBNK.IS,Train,5.003006935119629,4.971883296966553,-0.006220986410112175,5.135279343109604,5.15084078104878,4.948542087839483,40453179.0,5.6381001472473145,13.18000030517578
2019-04-09,2019-04-10,AKBNK.IS,Train,4.971883296966553,4.901857376098633,-0.014084385470319498,5.049690474733265,5.096375152407182,4.95632186141321,44388723.0,5.691400051116943,14.279999732971191
2019-04-10,2019-04-11,AKBNK.IS,Train,4.901857376098633,4.925198554992676,0.0047617009437798275,4.9952259961542085,5.003006528985215,4.878515035577781,37126441.0,5.681950092315674,13.300000190734863
2019-04-11,2019-04-12,AKBNK.IS,Train,4.925198554992676,4.824049472808838,-0.020537056740850178,4.8940756866367865,4.995225194300355,4.862952818280897,36268160.0,5.682700157165527,13.020000457763672
2019-04-12,2019-04-15,AKBNK.IS,Train,4.824049472808838,4.792926788330078,-0.006451568263175037,4.792926601707921,4.862953247191929,4.746242295056545,29861153.0,5.732089996337891,12.010000228881836
2019-04-15,2019-04-16,AKBNK.IS,Train,4.792926788330078,4.901857376098633,0.022727363170616594,4.800707691915217,4.862953436540714,4.769584819602469,37284722.0,5.78410005569458,12.31999969482422
2019-04-16,2019-04-17,AKBNK.IS,Train,4.901857376098633,5.088594436645508,0.0380951639795563,4.839611258381,4.917418812774562,4.831830725549993,39758304.0,5.804200172424316,12.18000030517578
2019-04-17,2019-04-18,AKBNK.IS,Train,5.088594436645508,4.909637451171875,-0.03516825475122841,4.948541511504275,5.104155872772311,4.948541511504275,54946348.0,5.787909984588623,12.600000381469728
2019-04-18,2019-04-19,AKBNK.IS,Train,4.909637451171875,4.862953186035156,-0.00950869908440505,5.0574712713166425,5.0574712713166425,4.886295483841264,50790507.0,5.758800029754639,12.09000015258789
2019-04-19,2019-04-22,AKBNK.IS,Train,4.862953186035156,4.76180362701416,-0.020800027298528232,4.932979830638506,4.9563217981637,4.855172282850836,15048134.0,5.819900035858154,12.255000114440918
2019-04-22,2019-04-23,AKBNK.IS,Train,4.76180362701416,4.76180362701416,0.0,4.824049367861841,4.839610803073762,4.754023094915141,20900430.0,5.825399875640869,12.420000076293944
2019-04-23,2019-04-24,AKBNK.IS,Train,4.76180362701416,4.948541164398193,0.039215715726842154,4.76180362701416,4.76180362701416,4.76180362701416,0.0,5.827199935913086,12.279999732971191
2019-04-24,2019-04-25,AKBNK.IS,Train,4.948541164398193,4.769584655761719,-0.03616348792326112,4.746242137925727,4.9641025994334695,4.746242137925727,58848753.0,5.834000110626221,13.140000343322754
2019-04-25,2019-04-26,AKBNK.IS,Train,4.769584655761719,4.8162689208984375,0.009787909955707268,4.956321883223569,4.971883318845389,4.69955800995658,59603867.0,5.885499954223633,13.25
2019-04-26,2019-04-29,AKBNK.IS,Train,4.8162689208984375,4.715119361877441,-0.021001642699412938,4.800707485411443,4.824049453134991,4.715119404726028,35099431.0,5.958499908447266,12.729999542236328
2019-04-29,2019-04-30,AKBNK.IS,Train,4.715119361877441,4.769584655761719,0.011551201508203313,4.847391747821816,4.855172279987664,4.691777394366013,34665716.0,5.944699764251709,13.109999656677246
2019-04-30,2019-05-01,AKBNK.IS,Train,4.769584655761719,4.769584655761719,0.0,4.69955800995658,4.824049494931146,4.69955800995658,57660199.0,5.94890022277832,13.119999885559082
2019-05-01,2019-05-02,AKBNK.IS,Train,4.769584655761719,4.6684346199035645,-0.021207304861643198,4.769584655761719,4.769584655761719,4.769584655761719,0.0,5.965000152587891,14.800000190734863
2019-05-02,2019-05-03,AKBNK.IS,Train,4.6684346199035645,4.660654544830322,-0.0016665275850865188,4.77736465715077,4.81626842738884,4.660653717450411,33511423.0,5.962100028991699,14.420000076293944
2019-05-03,2019-05-06,AKBNK.IS,Train,4.660654544830322,4.613969802856445,-0.010016778013650566,4.668435448664776,4.707339225809216,4.621751138699798,37305677.0,5.964799880981445,12.869999885559082
2019-05-06,2019-05-07,AKBNK.IS,Train,4.613969802856445,4.543943881988525,-0.015176935233639334,4.559504965170506,4.629531238054411,4.512820659576609,33637998.0,5.981729984283447,15.4399995803833
2019-05-07,2019-05-08,AKBNK.IS,Train,4.543943881988525,4.520601272583008,-0.00513708135746218,4.4661363289571225,4.559505318392024,4.458355796262328,44491521.0,6.085549831390381,19.31999969482422
2019-05-08,2019-05-09,AKBNK.IS,Train,4.520601272583008,4.411671161651611,-0.024096376646187898,4.5283821758282015,4.62953132091851,4.466136062908314,52056293.0,6.1570000648498535,19.399999618530277
2019-05-09,2019-05-10,AKBNK.IS,Train,4.411671161651611,4.388328552246094,-0.005291103654420773,4.53616264369724,4.575066417343439,4.403890258516818,39857622.0,6.160900115966797,19.100000381469727
2019-05-10,2019-05-13,AKBNK.IS,Train,4.388328552246094,4.263836860656738,-0.02836881744545687,4.481697529027903,4.497258963322561,4.357205683656777,41284792.0,6.1596999168396,16.040000915527344
2019-05-13,2019-05-14,AKBNK.IS,Train,4.263836860656738,4.4350128173828125,0.04014599111554864,4.380547797427468,4.396109230929309,4.232713993653056,64816773.0,5.992499828338623,20.549999237060547
2019-05-14,2019-05-15,AKBNK.IS,Train,4.4350128173828125,4.48947811126709,0.012280752306014388,4.310521344085117,4.505039456619694,4.310521344085117,68243532.0,6.095099925994873,18.059999465942383
2019-05-15,2019-05-16,AKBNK.IS,Train,4.48947811126709,4.497259616851807,0.0017332762053539849,4.442793807856958,4.505039545737134,4.310521429354654,49448741.0,6.035900115966797,16.440000534057617
